,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
83135,3,3,0,0,6,0.5,0.0,-0.4,-0.4,-0.2,0.6,0.2,-0.4,0.3,-0.2,-0.6,-0.4,-0.4
38091,3,3,0,1,7,0.4285714285714285,0.0,-0.1,-0.4,-0.1,0.2,0.0,-0.4,-0.4,0.4,-0.4,-0.4,-0.2
28619,10,10,0,2,22,0.4545454545454545,0.0,0.6,-0.4,-0.2,0.2,0.2,-0.2,0.6,0.2,-0.4,-0.4,-0.6
38176,4,4,0,0,8,0.5,0.0,0.1,-0.4,-0.2,0.2,0.0,-0.2,0.7,0.2,0.4,-0.4,0.0
84178,4,4,0,1,9,0.4444444444444444,0.0,0.1,-0.4,-0.2,0.2,0.2,-0.4,0.1,0.4,0.2,-0.4,-0.4
58768,4,4,0,0,8,0.5,0.0,0.5,-0.4,-1.0,-0.1,0.2,-0.4,0.7,-0.8,0.2,-0.4,-0.4
18172,3,3,0,0,6,0.5,0.0,0.2,-0.4,-0.6,-0.1,0.0,-0.2,0.0,0.6,0.4,-0.4,0.0
6577,5,5,0,1,11,0.4545454545454545,0.0,-0.1,-0.4,-0.2,0.6,0.2,-0.4,0.1,0.0,-0.2,-0.4,-0.4
123543,5,5,0,1,11,0.4545454545454545,0.0,-0.3,-0.4,-0.4,0.3,0.0,-0.2,0.5,0.0,-0.8,-0.4,0.0
98344,3,3,0,0,6,0.5,0.0,0.4,-0.4,0.0,0.2,0.2,-0.4,0.5,0.4,0.4,-0.4,0.4
59499,4,4,0,0,8,0.5,0.0,0.5,-0.4,-0.2,0.1,0.4,-0.4,-0.4,-0.2,-0.2,-0.4,-0.6
95907,4,4,0,0,8,0.5,0.0,0.2,-0.4,-0.2,0.5,0.0,-0.2,0.1,0.2,-0.4,-0.4,0.2
43595,2,2,0,1,5,0.4,0.0,-0.2,-0.4,-0.7,0.3,0.4,-0.4,0.2,-0.6,0.2,-0.4,-0.4
43436,3,3,0,0,6,0.5,0.0,0.0,-0.4,-0.4,0.2,0.2,-0.4,0.3,-0.2,-0.2,-0.4,-0.2
52425,3,3,0,0,6,0.5,0.0,0.3,-0.4,0.0,0.1,0.2,-0.4,-0.3,0.0,-0.4,-0.4,-0.4
52584,28,28,0,4,60,0.4666666666666667,0.0,-0.6,-0.4,-0.6,-0.2,0.1,-0.4,0.6,-0.4,-0.2,-0.4,0.0
60392,3,3,0,0,6,0.5,0.0,-0.7,-0.4,-0.6,0.1,0.0,-0.4,0.4,-0.6,-0.4,-0.4,-0.4
81865,3,3,0,0,6,0.5,0.0,-0.3,-0.4,-0.2,0.0,0.4,-0.4,0.5,0.2,0.0,-0.4,-0.2
42948,3,3,0,0,6,0.5,0.0,-0.3,-0.4,0.0,0.4,0.4,-0.4,0.5,-0.2,0.0,-0.4,-0.2
121620,3,3,0,0,6,0.5,0.0,0.1,-0.4,0.0,0.1,0.4,-0.2,0.2,0.4,0.2,-0.4,-0.4
81950,4,4,0,0,8,0.5,0.0,-0.3,-0.4,-0.4,-0.3,0.4,-0.4,0.3,0.4,-0.2,-0.4,-0.4
82164,4,4,0,0,8,0.5,0.0,0.2,-0.4,0.2,0.4,0.4,-0.4,0.6,0.0,0.0,-0.4,-0.2
82497,25,25,0,4,54,0.4629629629629629,0.0,0.0,-0.4,0.6,-0.1,0.3,-0.2,0.6,0.0,-0.8,-0.4,0.0
95921,7,7,0,1,15,0.4666666666666667,0.0,0.3,-0.4,-0.4,0.1,0.4,-0.2,0.1,-0.4,-0.4,-0.4,-0.6
388,3,3,0,1,7,0.4285714285714285,0.0,0.0,-0.4,-0.4,0.0,0.2,-0.4,0.6,-0.3,-0.2,-0.4,-0.4
122801,7,7,0,0,14,0.5,0.0,0.1,-0.4,0.2,0.0,0.4,-0.4,0.6,0.0,-0.4,-0.4,-0.6
503,3,3,0,0,6,0.5,0.0,0.0,-0.4,0.0,0.3,0.4,-0.4,0.2,0.0,0.0,-0.4,-0.6
36326,4,4,0,0,8,0.5,0.0,-0.3,-0.4,-0.2,0.3,-0.4,-0.4,0.0,-0.2,0.2,-0.4,-0.6
116897,3,3,0,0,6,0.5,0.0,0.3,-0.4,-0.2,0.0,0.2,-0.4,0.0,0.0,0.4,-0.4,-0.4
80036,3,3,0,0,6,0.5,0.0,0.1,-0.4,-0.4,-0.3,0.2,-0.4,0.6,-0.4,-0.2,-0.4,-0.4
74356,2,2,0,2,6,0.3333333333333333,0.0,-0.2,-0.4,0.1,0.6,0.4,-0.4,0.0,-0.3,0.8,-0.4,-0.2
33491,3,3,0,0,6,0.5,0.0,0.0,-0.4,0.2,0.4,0.2,-0.4,0.2,0.5,0.6,-0.4,0.0
107258,6,6,0,0,12,0.5,0.0,0.0,-0.4,0.0,0.3,0.2,-0.4,0.2,0.0,-0.4,-0.4,-0.4
107244,10,10,0,1,21,0.4761904761904761,0.0,0.4,-0.4,0.4,0.2,0.4,-0.2,0.1,0.6,-0.2,-0.4,1.0
74691,7,7,0,0,14,0.5,0.0,0.5,-0.4,0.0,-0.2,0.4,-0.2,0.5,0.0,0.0,-0.4,-0.2
74743,2,2,0,1,5,0.4,0.0,0.0,-0.4,-0.6,0.1,-0.2,-0.4,0.0,-0.4,-0.4,-0.4,-0.4
74274,2,2,0,0,4,0.5,0.0,0.4,-0.4,0.2,0.3,0.4,-0.4,0.5,0.0,-0.6,-0.4,1.0
106862,3,3,0,0,6,0.5,0.0,0.4,-0.4,0.2,0.0,0.8,-0.4,0.5,0.4,-0.4,-0.4,-0.6
75119,4,4,0,0,8,0.5,0.0,-0.1,-0.4,-0.2,-0.1,0.4,-0.2,0.3,0.2,0.0,-0.4,-0.2
49289,3,3,0,0,6,0.5,0.0,-0.7,-0.4,0.0,-0.1,0.3,-0.2,-0.4,0.2,0.4,-0.4,-0.2
2110,11,11,0,1,23,0.4782608695652174,0.0,0.0,-0.4,-0.2,0.3,-0.4,-0.4,-0.1,0.0,-0.2,-0.4,-0.4
31740,4,4,0,0,8,0.5,0.0,0.2,-0.4,-0.6,0.6,0.2,-0.4,0.4,-0.4,-0.2,-0.4,-0.4
68729,2,2,0,0,4,0.5,0.0,0.4,-0.4,0.1,-0.2,0.2,-0.2,0.2,0.2,0.2,-0.4,1.0
31688,3,3,0,0,6,0.5,0.0,0.4,-0.4,-0.4,-0.1,0.4,-0.4,0.1,0.2,0.2,-0.4,-0.6
75028,3,3,0,0,6,0.5,0.0,0.3,-0.4,-0.4,0.7,0.2,-0.4,0.1,-0.4,-1.0,-0.4,-0.4
15845,4,4,0,0,8,0.5,0.0,-0.2,-0.4,-0.6,0.2,0.4,-0.2,-0.4,-0.2,0.0,-0.4,-0.6
111390,2,2,0,1,5,0.4,0.0,-0.1,-0.4,0.7,0.2,0.2,-0.4,0.1,0.4,0.2,-0.4,-0.2
107921,3,3,0,0,6,0.5,0.0,0.4,-0.4,-0.6,0.0,0.4,-0.4,0.4,0.2,0.6,-0.4,0.4
70772,1,1,0,0,2,0.5,0.0,-0.1,-0.4,-0.8,0.4,-0.6,-0.2,0.2,-0.6,-0.2,-0.4,-0.2
71193,3,3,0,0,6,0.5,0.0,-0.4,-0.4,-0.6,0.2,0.4,-0.2,0.3,0.2,-0.6,-0.4,0.2
71752,8,8,0,0,16,0.5,0.0,0.2,-0.4,0.0,0.2,0.2,-0.4,0.3,0.4,-0.4,-0.4,0.2
108622,2,2,0,1,5,0.4,0.0,0.1,-0.4,0.0,0.5,0.4,-0.2,0.7,0.1,0.4,-0.4,-0.4
109864,6,6,0,0,12,0.5,0.0,0.2,-0.4,0.0,0.2,0.2,-0.4,0.0,0.2,-0.4,-0.4,-0.4
2313,7,7,0,0,14,0.5,0.0,-0.3,-0.4,-0.4,0.2,-0.4,-0.2,0.1,0.0,0.4,-0.4,0.0
74106,2,2,0,2,6,0.3333333333333333,0.0,-0.4,-0.4,0.5,0.3,-0.2,-0.4,-0.4,-0.5,-0.2,-0.4,0.0
69775,5,5,0,0,10,0.5,0.0,-0.1,-0.4,-0.2,-0.1,0.2,-0.4,0.7,0.2,0.6,-0.4,0.0
110493,3,3,0,0,6,0.5,0.0,0.6,-0.4,0.8,0.2,0.2,-0.2,0.5,0.8,0.0,-0.4,1.0
69460,2,2,0,1,5,0.4,0.0,-0.4,-0.4,-0.2,0.1,0.4,-0.4,0.0,0.2,-0.4,-0.4,0.8
72990,7,7,0,2,16,0.4375,0.0,0.3,-0.4,-0.4,0.7,0.2,-0.2,0.2,-0.3,-0.6,-0.4,-0.2
69410,2,2,0,0,4,0.5,0.0,0.1,-0.4,0.2,0.0,0.4,-0.4,-0.2,-0.2,0.0,-0.4,-0.2
69378,14,14,0,1,29,0.4827586206896552,0.0,-0.2,-0.4,-0.2,0.3,0.0,-0.4,0.3,0.6,0.0,-0.4,0.0
73681,28,28,0,2,58,0.4827586206896552,0.0,-0.5,-0.4,-0.2,0.2,0.4,-0.2,0.8,-0.4,-0.2,-0.4,0.4
49212,11,11,0,0,22,0.5,0.0,-0.1,-0.4,0.4,0.0,0.4,-0.4,-0.1,0.0,-0.2,-0.4,0.0
33958,2,2,0,0,4,0.5,0.0,-0.2,-0.4,-0.2,0.2,0.4,-0.4,-0.4,0.4,-0.4,-0.4,-0.6
76710,8,8,0,0,16,0.5,0.0,-0.2,-0.4,-0.4,-0.1,0.4,-0.4,0.7,0.2,0.8,-0.4,0.6
31609,5,5,0,0,10,0.5,0.0,-0.1,-0.4,-0.2,0.4,0.2,-0.2,0.4,0.6,0.8,-0.4,0.6
115537,5,5,0,0,10,0.5,0.0,-0.6,-0.4,-0.2,-0.1,0.4,-0.4,0.5,0.2,-0.2,-0.4,-0.4
45068,3,3,0,0,6,0.5,0.0,0.4,-0.4,-0.2,0.2,0.4,-0.4,0.3,0.2,-0.2,-0.4,-0.2
66640,4,4,0,1,9,0.4444444444444444,0.0,0.5,-0.4,0.2,0.2,0.2,-0.4,0.4,-0.2,0.0,-0.4,-0.6
66591,3,3,0,0,6,0.5,0.0,0.3,-0.4,-0.2,0.4,0.2,-0.2,0.0,0.0,0.0,-0.4,0.8
21484,9,9,0,1,19,0.4736842105263157,0.0,0.1,-0.4,-0.4,0.4,0.0,-0.4,0.2,0.0,0.0,-0.4,-0.2
79182,2,2,0,1,5,0.4,0.0,0.4,-0.4,0.8,-0.1,0.2,-0.4,0.4,0.4,0.6,-0.4,1.0
103577,3,3,0,0,6,0.5,0.0,0.2,-0.4,-0.6,0.4,-0.4,-0.4,0.3,-0.2,-0.4,-0.4,-0.4
30854,3,3,0,0,6,0.5,0.0,-0.3,-0.4,0.0,0.3,0.2,-0.4,-0.4,0.0,0.4,-0.4,1.0
11529,4,4,0,0,8,0.5,0.0,-0.2,-0.4,0.0,-0.4,0.2,-0.4,0.8,0.4,0.0,-0.4,-0.6
44932,2,2,0,2,6,0.3333333333333333,0.0,0.3,-0.4,0.1,0.0,0.4,-0.4,0.6,0.3,-0.4,-0.4,-0.4
22062,3,3,0,0,6,0.5,0.0,0.2,-0.4,0.0,0.1,0.0,-0.4,0.2,0.2,-0.4,-0.4,0.8
116428,3,3,0,1,7,0.4285714285714285,0.0,0.0,-0.4,0.2,-0.1,0.2,-0.4,-0.2,0.2,0.2,-0.4,-0.8
65946,3,3,0,1,7,0.4285714285714285,0.0,0.2,-0.4,0.2,-0.1,-0.4,-0.4,0.3,0.0,-0.4,-0.4,0.8
3817,3,3,0,0,6,0.5,0.0,0.2,-0.4,0.2,0.4,0.6,-0.4,-0.1,0.0,0.4,-0.4,0.4
30824,4,4,0,0,8,0.5,0.0,0.2,-0.4,0.0,0.5,0.2,-0.4,0.2,0.8,0.6,-0.4,-0.2
78589,2,2,0,1,5,0.4,0.0,0.9,-0.4,-0.6,0.7,-0.4,-0.4,-0.1,-0.6,0.0,-0.4,-0.4
78573,3,3,0,0,6,0.5,0.0,-0.1,-0.4,-0.2,0.2,0.2,-0.4,0.4,-0.2,-0.6,-0.4,-0.4
104123,3,3,0,0,6,0.5,0.0,0.1,-0.4,0.0,0.1,0.2,-0.4,0.2,-0.4,0.2,-0.4,0.2
46197,2,2,0,0,4,0.5,0.0,0.2,-0.4,0.2,0.2,0.4,-0.4,-0.4,0.4,-0.2,-0.4,-0.2
113259,3,3,0,0,6,0.5,0.0,0.4,-0.4,-0.2,0.3,0.6,-0.4,-0.4,0.6,-0.2,-0.4,-0.4
22045,8,8,0,0,16,0.5,0.0,0.1,-0.4,0.0,0.3,0.4,-0.4,0.4,0.6,0.8,-0.4,0.4
113334,10,10,0,4,24,0.4166666666666667,0.0,0.1,-0.4,-0.2,0.2,0.4,-0.4,0.0,0.2,0.6,-0.4,-1.0
50225,14,14,0,5,33,0.4242424242424242,0.0,0.1,-0.4,0.0,0.2,0.2,-0.4,0.3,0.0,-0.4,-0.4,-0.6
35081,4,4,0,0,8,0.5,0.0,-0.2,-0.4,-0.2,0.5,0.2,-0.4,0.2,0.4,0.0,-0.4,0.2
35179,1,1,0,0,2,0.5,0.0,0.4,-0.4,-0.2,0.1,0.4,-0.4,0.5,0.6,-0.2,-0.4,-0.2
31412,4,4,0,0,8,0.5,0.0,-0.2,-0.4,0.2,0.3,0.4,-0.4,-0.1,0.0,-0.2,-0.4,0.2
35188,3,3,0,1,7,0.4285714285714285,0.0,-0.2,-0.4,-0.2,0.6,-0.4,-0.4,0.3,-0.2,-0.6,-0.4,1.0
46099,5,5,0,0,10,0.5,0.0,0.2,-0.4,0.8,0.1,0.4,-0.2,-0.1,0.2,0.0,-0.4,0.0
16488,6,6,0,0,12,0.5,0.0,0.0,-0.4,-0.2,-0.7,0.4,-0.4,0.5,-0.4,-0.2,-0.4,-0.4
114258,3,3,0,0,6,0.5,0.0,-0.2,-0.4,-0.4,0.2,0.4,-0.2,0.6,-0.2,-0.8,-0.4,-0.4
67270,7,7,0,1,15,0.4666666666666667,0.0,0.4,-0.4,-0.2,0.4,0.4,-0.2,0.1,-0.2,0.4,-0.4,-0.4
45418,6,6,0,1,13,0.4615384615384615,0.0,0.0,-0.4,0.8,-0.1,0.2,-0.4,-0.4,0.2,0.2,-0.4,0.6
67174,3,3,0,0,6,0.5,0.0,0.0,-0.4,0.0,-0.2,0.4,-0.4,0.3,0.2,0.4,-0.4,0.2
94366,3,3,0,0,6,0.5,0.0,-0.4,-0.4,-0.2,0.2,0.4,-0.2,0.0,0.2,-0.6,-0.4,0.6
94362,3,3,0,1,7,0.4285714285714285,0.0,0.0,-0.4,0.1,0.0,0.4,-0.2,0.2,0.1,0.4,-0.4,-0.6
99616,3,3,0,0,6,0.5,0.0,-0.5,-0.4,0.0,-0.1,0.4,-0.2,-0.1,0.2,0.4,-0.4,0.0
42372,3,3,0,0,6,0.5,0.0,0.6,-0.4,0.8,0.4,0.2,-0.4,0.4,-0.2,0.4,-0.4,0.4
92184,3,3,0,0,6,0.5,0.0,-0.6,-0.4,0.6,-0.1,0.4,-0.2,0.2,0.0,0.2,-0.4,-0.2
8681,22,22,0,0,44,0.5,0.0,0.2,-0.4,0.0,0.4,0.4,-0.4,0.3,0.2,-0.6,-0.4,0.8
86932,3,3,0,0,6,0.5,0.0,0.3,-0.4,-0.4,0.3,0.0,-0.4,0.0,0.0,-0.2,-0.4,0.4
86906,3,3,0,0,6,0.5,0.0,0.0,-0.4,-0.2,0.3,0.2,-0.4,-0.2,0.4,-0.2,-0.4,-0.6
86489,6,6,0,0,12,0.5,0.0,0.2,-0.4,0.2,0.3,0.0,-0.4,0.2,0.2,0.0,-0.4,-0.2
126487,3,3,0,0,6,0.5,0.0,-0.1,-0.4,0.4,0.1,-0.4,-0.4,0.4,0.8,-0.4,-0.4,0.2
38991,2,2,0,1,5,0.4,0.0,0.2,-0.4,0.8,0.3,0.2,-0.4,0.4,-0.2,-0.2,-0.4,0.8
20265,5,5,0,1,11,0.4545454545454545,0.0,0.3,-0.4,-0.2,0.3,0.4,-0.4,0.3,0.4,-0.2,-0.4,0.0
38950,2,2,0,0,4,0.5,0.0,0.0,-0.4,0.2,-0.1,0.2,-0.2,0.1,-0.2,0.8,-0.4,0.6
125878,4,4,0,0,8,0.5,0.0,0.0,-0.4,-0.2,0.2,0.2,-0.4,0.0,-0.2,-0.4,-0.4,-0.4
125701,3,3,0,0,6,0.5,0.0,-0.1,-0.4,-0.8,0.1,0.4,-0.2,0.3,-0.6,0.4,-0.4,0.6
92696,3,3,0,0,6,0.5,0.0,-0.2,-0.4,-0.8,0.2,0.2,-0.4,0.2,-0.2,0.0,-0.4,-1.0
86051,3,3,0,0,6,0.5,0.0,0.0,-0.4,-0.4,0.2,0.2,-0.2,0.2,-0.7,0.4,-0.4,-0.8
124915,4,4,0,0,8,0.5,0.0,-0.4,-0.4,-0.4,0.3,0.2,-0.4,0.6,-0.6,-0.8,-0.4,-0.6
53392,7,7,0,1,15,0.4666666666666667,0.0,-0.5,-0.4,0.0,0.5,0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.6
85701,5,5,0,0,10,0.5,0.0,0.0,-0.4,-0.2,0.3,-0.1,-0.4,0.8,0.4,0.0,-0.4,1.0
85587,5,5,0,1,11,0.4545454545454545,0.0,-0.2,-0.4,-0.4,-0.1,0.2,-0.4,0.2,0.1,0.0,-0.4,1.0
124874,19,19,0,0,38,0.5,0.0,-0.2,-0.4,-0.2,-0.3,0.0,-0.4,0.3,0.0,-0.6,-0.4,-0.6
85526,24,24,0,3,51,0.4705882352941176,0.0,0.2,-0.4,-0.6,1.0,0.6,-0.2,0.1,0.4,0.0,-0.4,0.2
87051,5,5,0,0,10,0.5,0.0,0.3,-0.4,0.0,0.4,0.4,-0.4,0.0,-0.2,0.2,-0.4,-0.2
56985,3,3,0,0,6,0.5,0.0,0.0,-0.4,-0.2,-0.1,0.2,-0.4,-0.3,-0.4,-0.2,-0.4,-0.4
91875,3,3,0,0,6,0.5,0.0,0.3,-0.4,-0.2,0.7,0.4,-0.4,0.2,-0.4,-0.4,-0.4,-0.6
91761,5,5,0,1,11,0.4545454545454545,0.0,-0.4,-0.4,-0.6,0.2,0.4,-0.4,0.7,-0.4,-0.4,-0.4,-0.2
128406,4,4,0,0,8,0.5,0.0,0.6,-0.4,0.6,0.3,0.0,-0.4,0.1,0.6,0.2,-0.4,-0.4
20150,2,2,0,2,6,0.3333333333333333,0.0,0.6,-0.4,-0.1,0.1,0.4,-0.4,0.4,0.3,-0.8,-0.4,-0.8
128208,8,8,0,2,18,0.4444444444444444,0.0,0.3,-0.4,1.0,0.3,0.2,-0.4,0.4,0.2,0.6,-0.4,0.2
89057,3,3,0,0,6,0.5,0.0,0.2,-0.4,-0.2,0.3,0.4,-0.4,-0.1,0.0,-0.4,-0.4,-0.8
89014,7,7,0,1,15,0.4666666666666667,0.0,0.2,-0.4,-0.4,-0.2,0.2,-0.4,0.5,0.0,-0.5,-0.4,-0.6
27647,18,18,0,3,39,0.4615384615384615,0.0,0.2,-0.4,-0.6,0.1,0.2,-0.2,0.1,0.1,-0.2,-0.4,0.0
90417,11,11,0,0,22,0.5,0.0,0.0,-0.4,-0.2,0.4,0.4,-0.4,0.3,-0.2,-0.2,-0.4,0.0
39646,9,9,0,2,20,0.45,0.0,0.3,-0.4,-0.1,0.3,0.4,-0.4,0.5,-0.4,0.0,-0.4,-0.6
127893,3,3,0,0,6,0.5,0.0,0.1,-0.4,-0.4,0.0,0.2,-0.4,0.2,0.0,-0.4,-0.4,-0.4
28255,5,5,0,1,11,0.4545454545454545,0.0,0.1,-0.4,-0.4,0.4,0.0,-0.4,0.2,0.1,-0.2,-0.4,0.2
127621,4,4,0,0,8,0.5,0.0,-0.4,-0.4,0.0,-0.3,0.2,-0.4,0.2,0.0,0.0,-0.4,-0.4
7890,2,2,0,1,5,0.4,0.0,-0.6,-0.4,-0.5,0.2,0.4,-0.4,-0.2,-0.2,-0.8,-0.4,-0.8
127384,2,2,0,1,5,0.4,0.0,0.2,-0.4,-0.3,-0.2,0.2,-0.4,0.5,0.7,-0.2,-0.4,0.8
90776,5,5,0,0,10,0.5,0.0,0.2,-0.4,-0.2,0.0,0.0,-0.4,0.2,1.0,-0.2,-0.4,0.8
39441,6,6,0,0,12,0.5,0.0,-0.2,-0.4,1.0,0.2,0.2,-0.2,0.3,1.0,-0.2,-0.4,1.0
88330,3,3,0,1,7,0.4285714285714285,0.0,-0.4,-0.4,-0.2,0.7,0.4,-0.4,0.0,0.0,0.8,-0.4,-0.4
7620,4,4,0,0,8,0.5,0.0,-0.5,-0.4,0.8,-0.1,0.4,-0.4,-0.4,0.4,0.6,-0.4,0.6
127129,11,11,0,1,23,0.4782608695652174,0.0,-0.6,-0.4,-0.2,0.1,0.2,-0.2,-0.2,0.6,0.6,-0.4,-0.4
53846,7,7,0,0,14,0.5,0.0,-0.4,-0.4,-0.4,0.5,0.4,-0.4,0.4,0.0,0.0,-0.4,-0.8
19362,3,3,0,0,6,0.5,0.0,0.3,-0.4,0.2,0.2,0.6,-0.4,0.2,0.8,0.6,-0.4,0.4
55779,3,3,0,0,6,0.5,0.0,0.3,-0.4,0.8,0.0,0.4,-0.4,0.4,0.6,0.6,-0.4,0.2
93871,3,3,0,0,6,0.5,0.0,0.3,-0.4,0.8,0.4,0.4,-0.4,0.1,-0.4,0.0,-0.4,0.2
33036,3,3,0,0,6,0.5,0.0,0.3,-0.4,-0.2,-0.2,0.4,-0.4,0.0,0.3,1.0,-0.4,-0.4
93985,3,3,0,0,6,0.5,0.0,-0.2,-0.4,0.4,-0.1,-0.6,-0.2,0.0,0.0,0.8,-0.4,0.2
277928,4,4,0,0,8,0.5,0.0,-0.2,-0.4,0.2,0.1,0.4,-0.2,0.2,-0.2,0.0,-0.4,-0.4
58224,4,4,0,0,8,0.5,0.0,0.1,-0.4,0.4,0.1,0.2,-0.4,-0.2,-0.4,0.4,-0.4,1.0
245410,45,46,0,1,92,0.4891304347826087,0.0108695652173913,0.4,-0.4,-0.8,0.2,0.3,-0.4,0.1,0.0,0.6,-0.4,-1.0
193898,32,33,0,3,68,0.4705882352941176,0.0147058823529411,0.1,-0.4,0.2,0.4,0.4,-0.2,0.1,0.8,1.0,-0.4,0.2
32773,22,23,0,10,55,0.4,0.0181818181818181,0.6,-0.4,-0.8,-0.2,0.0,-0.4,-0.4,0.0,0.5,-0.4,-0.4
122429,25,26,0,4,55,0.4545454545454545,0.0181818181818181,-0.1,-0.4,-0.2,0.5,0.6,-0.4,0.2,0.0,0.3,-0.4,0.0
145449,24,25,0,1,50,0.48,0.02,-0.6,-0.4,-0.2,0.0,0.2,-0.4,-0.1,-0.2,0.3,-0.4,-0.4
226879,18,19,1,1,39,0.4615384615384615,0.0256410256410256,-0.2,-0.4,0.0,0.4,0.0,-0.4,0.3,0.6,0.2,-0.4,0.6
132375,18,19,0,0,37,0.4864864864864865,0.027027027027027,0.4,-0.4,0.2,-0.2,0.0,-0.4,0.0,0.2,-0.2,-0.4,0.2
128696,17,18,0,1,36,0.4722222222222222,0.0277777777777777,-0.2,-0.4,-0.2,0.4,0.2,-0.2,0.4,0.2,0.1,-0.4,0.4
41781,16,17,0,0,33,0.4848484848484848,0.0303030303030303,-0.4,-0.4,0.4,0.6,0.4,-0.4,0.7,0.0,0.0,-0.4,0.6
39773,15,16,0,0,31,0.4838709677419355,0.032258064516129,0.5,-0.4,0.4,0.8,0.4,-0.4,0.3,0.2,0.0,-0.4,-0.2
8066,14,15,0,2,31,0.4516129032258064,0.032258064516129,-0.5,-0.4,-0.4,0.1,0.4,-0.2,0.3,-0.4,-0.2,-0.4,0.2
135360,13,14,0,2,29,0.4482758620689655,0.0344827586206896,-0.6,-0.4,-0.2,0.5,0.2,-0.4,0.5,0.4,-0.2,-0.4,0.4
145641,13,14,0,1,28,0.4642857142857143,0.0357142857142857,0.0,-0.4,-0.2,0.2,0.2,-0.4,0.4,-0.4,-0.6,-0.4,-0.4
15418,13,14,0,0,27,0.4814814814814814,0.037037037037037,-0.4,-0.4,-0.4,0.6,0.4,-0.2,0.3,0.2,-0.6,-0.4,-0.4
203910,13,14,0,0,27,0.4814814814814814,0.037037037037037,-0.2,-0.4,-0.2,-0.1,0.4,-0.4,0.2,0.4,-0.8,-0.4,0.2
55492,24,26,0,4,54,0.4444444444444444,0.037037037037037,-0.1,-0.4,-0.2,0.8,0.2,-0.4,0.5,0.0,0.4,-0.4,-0.6
43842,25,27,0,2,54,0.4629629629629629,0.037037037037037,0.6,-0.4,0.0,-0.3,0.2,-0.2,-0.2,0.2,0.4,-0.4,-0.2
63956,12,13,0,1,26,0.4615384615384615,0.0384615384615384,-0.2,-0.4,0.0,0.2,0.4,-0.2,0.6,-0.2,-0.4,-0.4,0.0
236340,37,40,0,0,77,0.4805194805194805,0.0389610389610389,0.0,-0.4,0.4,0.0,0.4,-0.4,0.5,0.4,-0.2,-0.4,0.0
93453,12,13,0,0,25,0.48,0.04,0.2,-0.4,0.6,-0.2,0.4,-0.4,0.2,0.6,-0.4,-0.4,0.2
98440,12,13,0,0,25,0.48,0.04,0.0,-0.4,-0.2,0.7,0.6,-0.2,-0.1,-0.6,-0.4,-0.4,-0.2
236172,10,11,0,4,25,0.4,0.04,-0.4,-0.4,0.3,0.6,0.4,-0.4,0.0,0.2,0.6,-0.4,0.6
85757,23,25,1,1,50,0.46,0.04,-0.2,-0.4,0.0,0.2,0.2,-0.4,0.7,0.0,-0.2,-0.4,-0.4
238864,11,12,0,1,24,0.4583333333333333,0.0416666666666666,-0.4,-0.4,-0.2,0.6,0.4,-0.2,0.2,-0.2,-0.5,-0.4,0.4
59269,9,10,0,4,23,0.391304347826087,0.0434782608695652,0.0,-0.4,0.0,0.4,0.2,-0.4,-0.4,0.4,0.2,-0.4,1.0
141444,31,34,0,4,69,0.4492753623188406,0.0434782608695652,0.0,-0.4,0.0,-0.3,-0.2,-0.4,0.7,-0.2,0.4,-0.4,0.2
60337,11,12,0,0,23,0.4782608695652174,0.0434782608695652,-0.2,-0.4,-0.2,0.6,0.4,-0.2,0.3,-0.2,0.0,-0.4,-0.2
81318,11,12,0,0,23,0.4782608695652174,0.0434782608695652,0.3,-0.4,0.2,0.7,-0.2,-0.4,0.1,0.0,-0.2,-0.4,-0.2
44852,11,12,0,0,23,0.4782608695652174,0.0434782608695652,0.3,-0.4,-0.4,0.2,0.4,-0.4,-0.1,-0.6,0.0,-0.4,-0.6
141491,11,12,0,0,23,0.4782608695652174,0.0434782608695652,0.0,-0.4,0.0,-0.2,0.4,-0.4,-0.2,-0.4,-0.4,-0.4,-0.2
80538,20,22,0,3,45,0.4444444444444444,0.0444444444444444,0.3,-0.4,-0.2,0.2,0.0,-0.2,0.3,-0.2,0.0,-0.4,0.2
91832,10,11,0,1,22,0.4545454545454545,0.0454545454545454,0.1,-0.4,0.0,0.0,0.4,-0.4,0.1,0.4,0.2,-0.4,-0.4
273979,20,22,0,0,42,0.4761904761904761,0.0476190476190476,-0.1,-0.4,-0.2,0.3,0.4,-0.4,0.2,-0.4,0.2,-0.4,-0.4
11993,10,11,0,0,21,0.4761904761904761,0.0476190476190476,0.2,-0.4,0.4,0.7,0.0,-0.4,0.5,0.0,0.6,-0.4,0.0
64310,10,11,0,0,21,0.4761904761904761,0.0476190476190476,-0.3,-0.4,0.4,0.4,0.4,-0.2,0.3,0.8,0.4,-0.4,0.0
71490,10,11,0,0,21,0.4761904761904761,0.0476190476190476,-0.2,-0.4,-0.2,0.0,0.2,-0.4,0.3,0.8,0.4,-0.4,-0.4
