,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
36141,1,4,0,0,5,0.2,0.6,-0.07,0.09,-0.09,0.07,-0.02,0.07,0.06,-0.16,-0.04,0.08,-0.28
16943,0,3,0,2,5,0.0,0.6,0.04,0.09,0.16,0.28,0.19,0.07,0.3,0.6,0.26,0.08,0.41
120181,1,4,0,0,5,0.2,0.6,0.07,0.09,-0.1,0.26,0.27,0.07,0.18,0.03,-0.13,0.08,0.15
159455,1,4,0,0,5,0.2,0.6,0.18,0.09,-0.02,0.13,0.25,0.07,-0.03,-0.13,0.14,0.08,-0.23
267334,1,4,0,0,5,0.2,0.6,-0.12,0.09,0.33,0.19,0.18,0.07,0.04,0.31,-0.07,0.08,0.25
202147,1,4,0,0,5,0.2,0.6,0.04,0.09,0.2,0.2,0.07,0.07,0.12,0.45,0.11,0.08,0.13
68000,1,4,0,0,5,0.2,0.6,-0.06,0.09,0.36,0.22,0.26,0.07,0.07,-0.1,0.2,0.08,0.39
232107,1,4,0,0,5,0.2,0.6,-0.04,0.09,0.45,0.27,0.18,0.07,0.3,0.6,0.32,0.08,0.46
74571,1,4,0,0,5,0.2,0.6,-0.02,0.09,0.5,0.21,0.3,0.07,0.1,-0.1,0.4,0.08,0.32
232067,2,8,0,0,10,0.2,0.6,0.03,0.09,0.22,0.19,-0.08,0.07,0.14,0.24,0.03,0.08,-0.26
193740,1,4,0,0,5,0.2,0.6,0.15,0.09,-0.11,0.19,0.14,0.07,0.16,0.01,-0.02,0.08,-0.06
193156,1,4,0,0,5,0.2,0.6,0.19,0.09,0.19,0.31,0.06,0.07,0.33,0.44,-0.09,0.08,0.49
75777,1,4,0,0,5,0.2,0.6,-0.11,0.09,0.24,0.14,0.3,0.07,0.28,0.29,0.1,0.08,-0.06
138425,1,4,0,0,5,0.2,0.6,0.05,0.09,0.63,0.27,0.11,0.07,0.33,0.3,0.17,0.08,0.56
68383,2,8,0,0,10,0.2,0.6,0.14,0.09,0.16,0.22,0.07,0.07,0.28,0.27,0.04,0.08,0.18
75787,1,4,0,0,5,0.2,0.6,-0.02,0.09,0.3,0.17,0.31,0.07,0.31,0.31,0.26,0.08,0.56
192696,1,4,0,0,5,0.2,0.6,-0.12,0.09,0.07,0.24,0.21,0.07,0.19,0.08,-0.01,0.08,-0.02
270069,2,8,0,0,10,0.2,0.6,0.13,0.09,0.62,0.24,0.44,0.09,0.12,0.43,0.55,0.08,0.6
201829,1,4,0,0,5,0.2,0.6,0.02,0.09,0.43,0.28,0.18,0.07,0.23,0.34,0.15,0.08,0.49
