,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
163419,3,2,5,0.6,0.7,0.8,0.7,0.5,0.6,0.8,0.4,0.6,0.9,0.8,0.8
35445,9,6,15,0.6,0.8,0.8,0.6,0.7,0.7,0.8,0.4,0.8,0.4,0.8,1.0
151780,3,2,5,0.6,0.8,0.8,0.9,0.5,0.6,0.8,0.8,1.0,0.8,0.8,1.0
242962,6,4,10,0.6,0.6,0.8,0.9,0.6,0.9,0.8,0.6,0.7,0.7,0.8,1.0
70222,3,2,5,0.6,0.7,0.8,0.8,0.5,0.6,0.8,0.6,0.8,0.6,0.8,0.8
70189,3,2,5,0.6,0.6,0.8,0.7,0.6,0.6,0.8,0.7,0.4,0.8,0.8,1.0
189655,3,2,5,0.6,0.8,0.8,0.9,0.6,0.6,0.8,0.4,0.9,0.9,0.8,1.0
2977,9,6,15,0.6,0.7,0.8,0.8,0.7,0.7,0.8,0.7,0.8,0.7,0.8,0.5
188878,3,2,5,0.6,0.6,0.8,0.8,0.5,0.7,0.8,0.6,0.7,1.0,0.8,1.0
164027,6,4,10,0.6,0.7,0.8,0.7,0.5,0.7,0.9,0.5,0.6,0.8,0.8,0.8
150894,3,2,5,0.6,0.7,0.8,0.2,0.5,0.7,0.8,0.5,0.2,0.5,0.8,0.9
36103,3,2,5,0.6,1.0,0.8,0.7,0.7,0.7,0.8,0.4,0.8,0.9,0.8,0.9
17667,12,8,20,0.6,0.7,0.8,0.2,0.4,0.6,0.9,0.3,0.7,0.8,0.8,0.2
124852,3,2,5,0.6,0.8,0.8,0.6,0.5,0.7,0.8,0.5,0.7,0.7,0.8,0.8
134694,3,2,5,0.6,0.8,0.8,0.7,0.5,0.7,0.8,0.7,0.6,0.8,0.8,1.0
111438,3,2,5,0.6,0.6,0.8,0.9,0.7,0.7,0.8,0.9,0.9,0.7,0.8,1.0
100694,3,2,5,0.6,0.7,0.8,0.7,0.4,0.7,0.8,0.4,0.6,0.8,0.8,0.7
242544,3,2,5,0.6,0.8,0.8,0.5,0.8,0.7,0.8,0.6,0.5,0.6,0.8,0.7
67270,9,6,15,0.6,0.7,0.8,0.6,0.5,0.6,0.8,0.6,0.4,0.5,0.8,0.8
126232,3,2,5,0.6,0.8,0.8,0.9,0.5,0.7,0.8,0.8,0.6,0.9,0.8,1.0
209458,3,2,5,0.6,0.7,0.8,0.9,0.7,0.5,0.8,0.7,0.6,1.0,0.8,0.5
167176,3,2,5,0.6,0.8,0.8,1.0,0.8,0.7,0.8,0.5,0.7,0.6,0.8,0.9
272715,3,2,5,0.6,0.8,0.8,1.0,0.5,0.6,0.8,0.5,0.9,0.8,0.8,0.8
272705,3,2,5,0.6,0.8,0.8,0.8,0.6,0.6,0.8,0.4,0.8,0.9,0.8,1.0
109276,3,2,5,0.6,0.7,0.8,0.9,0.6,0.7,0.8,0.5,0.8,0.7,0.8,1.0
91263,3,2,5,0.6,0.7,0.8,0.6,0.6,0.7,0.9,0.5,0.8,0.8,0.8,0.5
100610,3,2,5,0.6,0.7,0.8,0.8,0.6,0.6,0.8,0.6,0.5,0.4,0.8,1.0
141047,3,2,5,0.6,0.6,0.8,0.9,0.5,0.6,0.8,0.4,0.8,0.6,0.8,1.0
185497,3,2,5,0.6,0.6,0.8,0.7,0.7,0.7,0.8,0.5,0.6,0.4,0.8,0.5
272233,3,2,5,0.6,0.0,0.8,0.9,0.5,0.6,0.8,0.4,0.7,1.0,0.8,0.9
91428,3,2,5,0.6,0.5,0.8,0.9,0.5,0.7,0.8,0.4,0.8,0.8,0.8,0.8
109122,3,2,5,0.6,0.6,0.8,0.7,0.5,0.7,0.8,0.5,0.6,0.9,0.8,0.7
141201,3,2,5,0.6,0.7,0.8,1.0,0.7,0.6,0.8,0.7,0.9,0.9,0.8,0.6
141210,3,2,5,0.6,0.5,0.8,0.9,0.5,0.6,0.8,0.8,0.3,0.9,0.8,0.9
39374,3,2,5,0.6,0.8,0.8,1.0,0.6,0.6,0.8,0.5,0.9,0.8,0.8,1.0
141309,3,2,5,0.6,0.8,0.8,0.8,0.5,0.5,0.8,0.6,0.9,0.9,0.8,0.8
185308,9,6,15,0.6,0.9,0.8,0.8,0.7,0.6,0.8,0.6,0.6,0.8,0.8,1.0
239670,3,2,5,0.6,0.8,0.8,0.8,0.6,1.0,0.8,0.5,0.8,0.9,0.8,0.9
272395,3,2,5,0.6,0.8,0.8,0.9,0.4,0.6,0.8,0.5,0.9,0.8,0.8,1.0
125031,15,10,25,0.6,0.7,0.8,0.8,0.5,0.9,0.8,0.6,0.7,0.8,0.8,0.9
38482,3,2,5,0.6,0.8,0.8,0.9,0.4,0.6,0.8,0.7,0.8,0.8,0.8,0.9
208788,3,2,5,0.6,0.6,0.8,0.6,0.8,0.6,0.8,0.6,0.6,0.7,0.8,0.6
164906,3,2,5,0.6,0.8,0.8,0.7,0.6,0.7,0.8,0.6,0.8,0.8,0.8,1.0
242465,3,2,5,0.6,0.8,0.8,0.5,0.6,0.6,0.8,0.3,0.8,0.9,0.8,0.4
88976,3,2,5,0.6,0.5,0.8,0.7,0.5,0.6,0.8,0.6,0.5,0.8,0.8,0.8
242310,3,2,5,0.6,0.8,0.8,0.8,0.5,0.8,0.8,0.5,0.8,0.9,0.8,1.0
110609,3,2,5,0.6,0.5,0.8,0.9,0.8,0.7,0.8,0.5,0.8,1.0,0.8,1.0
208058,3,2,5,0.6,1.0,0.8,1.0,0.5,0.6,0.8,0.8,0.7,0.9,0.8,0.7
208251,6,4,10,0.6,0.9,0.8,0.9,0.7,0.6,0.8,0.6,0.7,0.7,0.8,1.0
165669,3,2,5,0.6,0.7,0.8,0.8,0.6,0.8,0.8,0.5,0.8,0.6,0.8,0.6
165987,3,2,5,0.6,0.8,0.8,0.9,0.5,0.6,0.8,0.4,0.4,0.7,0.8,0.7
167052,3,2,5,0.6,0.8,0.8,0.8,0.5,0.6,0.8,0.4,0.6,0.7,0.8,0.6
125396,3,2,5,0.6,0.7,0.8,0.5,0.4,0.6,0.8,0.5,0.7,0.2,0.8,0.3
166291,3,2,5,0.6,0.9,0.8,0.9,0.5,0.6,0.8,0.4,0.7,1.0,0.8,1.0
68383,6,4,10,0.6,0.5,0.8,0.4,0.7,0.7,0.8,0.8,0.1,0.4,0.8,0.4
134225,3,2,5,0.6,0.7,0.8,0.7,0.6,0.6,0.8,0.8,0.5,0.8,0.8,0.8
125736,9,6,15,0.6,0.6,0.8,0.6,0.5,0.6,0.8,0.6,0.7,0.8,0.8,0.4
264204,3,2,5,0.6,0.5,0.8,0.3,0.8,1.0,0.8,0.5,0.8,0.9,0.8,0.8
187463,3,2,5,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.3,0.4,0.9,0.8,0.3
