,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
152483,1,5,6,0.1666666666666666,0.8,0.8,0.5,0.6,0.6,0.8,0.5,0.3,1.0,0.8,0.5
83496,2,10,12,0.1666666666666666,0.7,0.8,0.1,0.5,0.5,0.8,0.2,0.1,0.9,0.8,0.5
28543,1,5,6,0.1666666666666666,0.7,0.8,0.3,0.4,0.6,0.8,0.8,0.1,0.7,0.8,0.4
219597,1,5,6,0.1666666666666666,0.7,0.8,0.5,0.5,0.7,0.8,0.5,0.8,0.8,0.8,0.9
220867,1,5,6,0.1666666666666666,0.7,0.8,0.9,0.5,0.6,0.8,0.5,0.4,0.9,0.8,0.3
28820,1,5,6,0.1666666666666666,0.3,0.8,0.2,0.6,0.6,0.8,0.6,0.2,0.7,0.8,0.6
10241,1,5,6,0.1666666666666666,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.4,0.5,0.8,0.8
114306,1,5,6,0.1666666666666666,0.5,0.8,0.4,0.5,0.7,0.8,0.7,0.1,0.3,0.8,0.6
131099,1,5,6,0.1666666666666666,0.4,0.8,0.4,0.3,0.7,0.8,0.6,0.3,0.5,0.8,0.6
209765,1,5,6,0.1666666666666666,0.7,0.8,0.2,0.7,0.7,0.8,0.6,0.5,0.8,0.8,0.6
186762,2,10,12,0.1666666666666666,0.7,0.8,0.4,0.4,0.7,0.9,0.2,0.7,0.4,0.8,0.5
138100,1,5,6,0.1666666666666666,0.7,0.8,0.2,0.5,0.7,0.8,0.6,0.4,0.8,0.8,0.2
40110,1,5,6,0.1666666666666666,0.7,0.8,0.2,0.6,0.6,0.8,0.6,0.6,0.9,0.8,1.0
243966,1,5,6,0.1666666666666666,0.8,0.8,0.4,0.7,0.7,0.8,0.6,0.6,0.3,0.8,0.6
170255,1,5,6,0.1666666666666666,0.6,0.8,0.5,0.4,0.7,0.8,0.5,0.5,0.4,0.8,0.9
111634,1,5,6,0.1666666666666666,0.5,0.8,0.3,0.6,0.6,0.8,0.7,0.4,0.5,0.8,0.5
240333,2,10,12,0.1666666666666666,0.5,0.8,0.4,0.6,0.6,0.8,0.6,0.6,0.7,0.8,0.6
242763,1,5,6,0.1666666666666666,0.5,0.8,0.3,0.4,0.7,0.8,0.5,0.4,0.9,0.8,0.8
42408,1,5,6,0.1666666666666666,0.7,0.8,0.5,0.3,0.6,0.8,0.6,0.4,0.8,0.8,1.0
243058,3,14,17,0.1764705882352941,0.6,0.8,0.0,0.8,0.7,0.8,0.6,0.0,1.0,0.8,0.1
137190,2,9,11,0.1818181818181818,0.4,0.8,0.5,0.8,0.7,0.8,0.4,0.5,0.7,0.8,0.6
266866,2,9,11,0.1818181818181818,0.8,0.8,0.4,0.4,0.7,0.8,0.6,0.5,0.9,0.8,0.3
223953,2,9,11,0.1818181818181818,0.8,0.8,0.0,0.7,0.7,0.8,0.4,0.3,0.4,0.8,0.3
245157,2,9,11,0.1818181818181818,0.5,0.8,0.2,0.5,0.6,0.8,0.7,0.1,0.7,0.8,0.4
57267,1,4,5,0.2,0.7,0.8,0.7,0.6,0.7,0.8,0.4,0.6,0.7,0.8,0.9
184684,1,4,5,0.2,0.8,0.8,0.4,0.6,0.6,0.8,0.5,0.1,0.5,0.8,0.5
265194,1,4,5,0.2,0.8,0.8,0.6,0.6,0.7,0.8,0.4,0.6,0.7,0.8,0.8
99,1,4,5,0.2,0.9,0.8,0.5,0.4,0.8,0.8,0.4,0.6,0.7,0.8,0.8
269378,2,8,10,0.2,0.8,0.8,0.6,0.6,0.7,0.8,0.3,0.6,1.0,0.8,0.7
192460,1,4,5,0.2,0.7,0.8,0.4,0.5,0.7,0.8,0.8,0.2,0.9,0.8,1.0
10199,2,8,10,0.2,0.8,0.8,0.5,0.5,0.6,0.8,0.6,0.4,0.6,0.8,0.9
21912,1,4,5,0.2,0.9,0.8,0.2,0.3,0.8,0.8,0.8,0.2,0.8,0.8,0.5
16383,1,4,5,0.2,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0.8
241239,1,4,5,0.2,0.7,0.8,0.1,0.5,0.6,0.8,0.5,0.2,0.8,0.8,0.3
