,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
37426,4,0,0,1,5,0.8,-0.8,-0.4,-0.4,-0.5,0.0,0.4,-0.4,0.1,-0.8,0.0,-0.4,-0.6
272423,4,0,0,1,5,0.8,-0.8,0.2,-0.4,-0.7,0.3,0.4,-0.4,0.4,-0.1,0.2,-0.4,-0.8
35233,9,1,0,0,10,0.9,-0.8,-0.1,-0.4,-0.4,-0.1,0.4,-0.4,0.4,-0.8,0.0,-0.4,-0.1
248540,9,1,0,0,10,0.9,-0.8,0.0,-0.4,-1.0,0.3,0.2,-0.4,0.4,-0.4,0.2,-0.4,-0.6
134225,4,0,0,1,5,0.8,-0.8,0.2,-0.4,-0.8,0.4,0.2,-0.2,0.3,0.4,-0.2,-0.4,0.2
102375,9,1,0,0,10,0.9,-0.8,0.1,-0.4,-0.6,0.4,0.2,-0.4,0.2,-0.2,-0.2,-0.4,0.0
193769,9,1,0,0,10,0.9,-0.8,0.0,-0.4,-0.6,0.2,0.4,-0.4,0.6,-0.4,0.2,-0.4,-0.2
244593,8,0,0,2,10,0.8,-0.8,-0.2,-0.4,-1.0,0.3,0.2,-0.4,0.6,-0.2,-0.6,-0.4,-0.9
27813,16,1,0,2,19,0.8421052631578947,-0.7894736842105263,-0.2,-0.4,-1.0,0.3,0.4,-0.4,0.3,-1.0,-0.4,-0.4,-1.0
247447,85,7,0,7,99,0.8585858585858586,-0.7878787878787878,-0.3,-0.4,-1.0,0.0,0.4,-0.2,0.1,-0.4,-0.6,-0.4,-1.0
188273,25,3,0,0,28,0.8928571428571429,-0.7857142857142857,0.0,-0.4,-0.6,0.0,0.4,-0.4,-0.5,-0.2,-0.4,-0.4,-0.8
36749,11,0,0,3,14,0.7857142857142857,-0.7857142857142857,0.2,-0.4,-0.5,0.3,0.2,-0.4,-0.3,0.4,-0.2,-0.4,-0.8
73651,24,2,0,2,28,0.8571428571428571,-0.7857142857142857,0.3,-0.4,-0.8,0.2,-0.2,-0.2,0.4,-0.8,0.4,-0.4,-1.0
52614,24,2,0,2,28,0.8571428571428571,-0.7857142857142857,0.6,-0.4,-0.8,0.2,-0.2,-0.2,0.5,-0.7,0.0,-0.4,-0.9
153718,50,6,0,0,56,0.8928571428571429,-0.7857142857142857,0.0,-0.4,-0.8,-0.2,0.0,-0.4,0.4,-0.6,-0.6,-0.4,-1.0
176879,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.2,-0.4,-1.0,-0.1,0.2,-0.4,0.3,-0.8,-0.2,-0.4,-1.0
202532,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.2,-0.4,-0.8,-0.2,0.2,-0.2,0.4,-0.7,0.0,-0.4,-1.0
23547,16,2,0,0,18,0.8888888888888888,-0.7777777777777778,0.1,-0.4,-1.0,0.1,0.6,-0.2,-0.2,-1.0,-0.6,-0.4,-0.8
13604,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.0,-0.4,-1.0,0.0,0.4,-0.4,0.6,0.0,-0.4,-0.4,0.4
223816,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.1,-0.4,-1.0,0.0,-0.4,-0.4,0.4,-1.0,-0.6,-0.4,-1.0
249939,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.6,-0.4,-0.8,0.1,0.0,-0.2,0.1,-1.0,-0.6,-0.4,-1.0
248492,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.1,-0.4,-0.8,0.1,0.4,-0.4,0.5,-0.2,0.6,-0.4,0.0
272786,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.1,-0.4,-0.8,0.3,0.2,-0.4,0.6,-0.4,-0.6,-0.4,-0.4
60157,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.4,-0.4,-0.6,0.1,0.4,-0.4,0.3,-0.4,0.0,-0.4,-0.2
86093,7,0,0,2,9,0.7777777777777778,-0.7777777777777778,0.2,-0.4,-0.5,0.2,0.2,-0.4,0.4,-0.8,-0.4,-0.4,-1.0
117577,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.1,-0.4,-0.8,0.1,0.2,-0.4,0.0,-0.6,-0.4,-0.4,-0.8
203805,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.4,-0.4,-0.8,0.0,-0.6,-0.2,0.7,-1.0,-0.6,-0.4,-1.0
30810,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.3,-0.4,-1.0,0.2,0.2,-0.4,0.4,-0.4,0.0,-0.4,0.0
232838,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.2,-0.4,-0.4,0.2,0.4,-0.4,0.5,-0.8,0.8,-0.4,-0.6
191560,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.1,-0.4,-0.4,0.3,-0.8,-0.4,0.2,-0.2,0.6,-0.4,0.0
257454,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.1,-0.4,-1.0,0.1,0.4,-0.4,0.1,-1.0,0.0,-0.4,-1.0
153723,7,0,0,2,9,0.7777777777777778,-0.7777777777777778,-0.4,-0.4,-1.0,-0.1,-0.2,-0.4,0.1,-0.7,0.2,-0.4,-1.0
249650,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,-0.5,-0.4,-1.0,0.2,0.4,-0.4,0.1,-1.0,0.0,-0.4,-1.0
263326,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.1,-0.4,-0.8,0.4,0.4,-0.4,0.1,-0.6,-0.8,-0.4,-0.8
119517,11,1,0,1,13,0.8461538461538461,-0.7692307692307693,-0.4,-0.4,-0.8,0.2,0.4,-0.4,0.7,-0.4,0.0,-0.4,-0.8
45113,11,1,0,1,13,0.8461538461538461,-0.7692307692307693,-0.1,-0.4,-0.6,0.1,0.4,-0.2,0.2,-0.7,0.2,-0.4,-1.0
102772,11,1,0,1,13,0.8461538461538461,-0.7692307692307693,0.5,-0.4,-0.8,0.3,0.2,-0.4,0.2,-1.0,-0.8,-0.4,-1.0
151101,11,1,0,1,13,0.8461538461538461,-0.7692307692307693,0.0,-0.4,-0.8,0.4,0.4,-0.2,0.0,-0.4,-0.4,-0.4,-1.0
215139,11,1,0,1,13,0.8461538461538461,-0.7692307692307693,-0.1,-0.4,-0.8,0.2,-0.8,-0.4,0.6,-0.9,-0.4,-0.4,-1.0
109955,26,3,0,1,30,0.8666666666666667,-0.7666666666666667,-0.1,-0.4,-1.0,0.1,0.4,-0.4,0.7,-1.0,0.5,-0.4,-1.0
155219,28,2,0,4,34,0.8235294117647058,-0.7647058823529411,0.2,-0.4,-0.6,0.6,0.2,-0.4,0.1,-0.2,-0.4,-0.4,-0.7
107021,14,1,0,2,17,0.8235294117647058,-0.7647058823529411,0.0,-0.4,-0.7,0.6,0.4,-0.4,0.2,-0.8,-0.6,-0.4,-0.8
174830,15,2,0,0,17,0.8823529411764706,-0.7647058823529411,-0.1,-0.4,-1.0,0.5,0.2,-0.2,0.5,-0.6,-0.6,-0.4,1.0
87108,7,1,0,0,8,0.875,-0.75,-0.5,-0.4,-0.4,0.4,0.2,-0.4,0.5,0.0,0.2,-0.4,-0.6
22912,7,1,0,0,8,0.875,-0.75,0.0,-0.4,-0.8,0.6,0.2,-0.4,0.3,1.0,0.2,-0.4,1.0
45383,7,1,0,0,8,0.875,-0.75,0.2,-0.4,-0.8,0.6,0.2,-0.4,0.1,-0.8,0.2,-0.4,-0.8
201036,10,1,0,1,12,0.8333333333333334,-0.75,0.2,-0.4,-0.4,0.4,0.4,-0.2,0.4,-0.2,0.4,-0.4,-0.8
17402,7,1,0,0,8,0.875,-0.75,-0.4,-0.4,-0.6,0.4,0.2,-0.2,-0.2,-0.4,-0.9,-0.4,-0.9
278390,10,1,0,1,12,0.8333333333333334,-0.75,0.1,-0.4,-0.8,-0.3,0.2,-0.4,0.8,-0.6,0.6,-0.4,-0.2
204571,7,1,0,0,8,0.875,-0.75,-0.4,-0.4,-0.4,0.0,0.4,-0.4,0.2,-0.6,-0.2,-0.4,0.0
274380,7,1,0,0,8,0.875,-0.75,0.1,-0.4,-0.8,0.1,0.2,-0.4,0.1,0.0,-0.2,-0.4,-0.2
26516,7,1,0,0,8,0.875,-0.75,0.0,-0.4,-0.6,0.3,0.4,-0.4,0.3,0.0,-0.4,-0.4,-0.2
187990,7,1,0,0,8,0.875,-0.75,0.0,-0.4,-1.0,0.2,0.2,-0.4,0.6,-1.0,0.0,-0.4,-1.0
121083,7,1,0,0,8,0.875,-0.75,-0.1,-0.4,-1.0,-0.1,0.4,-0.4,0.4,-0.5,0.0,-0.4,-0.8
225542,7,1,0,0,8,0.875,-0.75,0.4,-0.4,-1.0,0.1,-0.4,-0.2,-0.3,-1.0,-0.6,-0.4,-1.0
63389,7,1,0,0,8,0.875,-0.75,-0.5,-0.4,-0.6,0.2,0.2,-0.4,0.3,-0.2,0.0,-0.4,-0.6
125514,7,1,0,0,8,0.875,-0.75,0.0,-0.4,-0.8,0.4,0.0,-0.4,0.4,-0.2,-0.8,-0.4,-0.6
70628,7,1,0,0,8,0.875,-0.75,0.1,-0.4,-0.2,0.2,0.2,-0.2,0.5,-0.2,0.0,-0.4,0.2
37493,7,1,0,0,8,0.875,-0.75,0.7,-0.4,-0.6,-0.2,0.2,-0.2,0.4,0.0,0.0,-0.4,-0.4
131437,7,1,0,0,8,0.875,-0.75,0.4,-0.4,-0.8,0.2,0.4,-0.4,0.8,-0.6,0.0,-0.4,0.0
172215,7,1,0,0,8,0.875,-0.75,0.1,-0.4,-0.8,0.2,0.4,-0.4,0.2,0.0,-0.4,-0.4,-0.4
48213,7,1,0,0,8,0.875,-0.75,0.3,-0.4,-0.6,0.4,0.2,-0.4,0.1,-0.4,-0.4,-0.4,-0.6
216781,10,1,0,1,12,0.8333333333333334,-0.75,-0.3,-0.4,-0.6,0.0,0.0,-0.4,0.3,-0.2,-0.6,-0.4,-0.6
231357,7,1,0,0,8,0.875,-0.75,-0.1,-0.4,-0.6,0.1,0.2,-0.4,0.2,-0.4,0.4,-0.4,-0.2
134684,7,1,0,0,8,0.875,-0.75,0.1,-0.4,-0.8,0.4,0.3,-0.2,0.4,0.4,-0.6,-0.4,0.6
252292,7,1,0,0,8,0.875,-0.75,0.0,-0.4,-1.0,0.0,0.4,-0.4,0.1,-1.0,0.4,-0.4,-1.0
167562,7,1,0,0,8,0.875,-0.75,0.0,-0.4,-1.0,-0.4,0.4,-0.4,0.3,0.2,-0.6,-0.4,-0.4
14897,3,0,0,1,4,0.75,-0.75,0.2,-0.4,-1.0,0.2,0.4,-0.4,0.5,-0.5,0.0,-0.4,-0.4
182117,7,1,0,0,8,0.875,-0.75,-0.4,-0.4,-0.8,0.0,0.0,-0.4,0.3,-1.0,-0.6,-0.4,-1.0
27140,7,1,0,0,8,0.875,-0.75,0.3,-0.4,-0.4,-0.3,0.4,-0.4,0.1,0.0,0.2,-0.4,-0.4
226702,7,1,0,0,8,0.875,-0.75,0.0,-0.4,-0.2,0.6,0.0,-0.2,0.0,-0.4,0.4,-0.4,-0.8
247752,30,3,0,3,36,0.8333333333333334,-0.75,0.2,-0.4,-0.8,0.2,0.4,-0.2,0.6,0.4,-0.8,-0.4,0.1
275318,7,1,0,0,8,0.875,-0.75,-0.1,-0.4,-0.8,0.3,0.4,-0.4,0.5,-0.8,-0.4,-0.4,-1.0
72099,7,1,0,0,8,0.875,-0.75,0.4,-0.4,-0.8,-0.4,0.2,-0.4,0.4,-0.6,0.2,-0.4,-0.2
102668,7,1,0,0,8,0.875,-0.75,0.0,-0.4,-1.0,-0.1,0.4,-0.4,0.3,-1.0,-0.6,-0.4,-0.4
263107,10,1,0,1,12,0.8333333333333334,-0.75,-0.3,-0.4,-1.0,0.0,0.4,-0.4,0.1,-0.4,0.2,-0.4,0.4
139913,47,6,0,2,55,0.8545454545454545,-0.7454545454545455,0.3,-0.4,-0.2,-0.1,0.2,-0.4,0.2,0.8,-0.4,-0.4,-0.6
172061,26,3,0,2,31,0.8387096774193549,-0.7419354838709677,0.2,-0.4,-0.4,0.6,0.4,-0.4,0.6,0.4,0.4,-0.4,-0.2
180348,25,2,0,4,31,0.8064516129032258,-0.7419354838709677,0.3,-0.4,-0.2,0.1,0.2,-0.4,0.8,-0.8,-0.2,-0.4,-1.0
133296,50,7,0,1,58,0.8620689655172413,-0.7413793103448276,0.2,-0.4,-0.8,-0.1,0.4,-0.4,-0.4,-1.0,0.2,-0.4,-1.0
252843,21,1,0,5,27,0.7777777777777778,-0.7407407407407407,-0.4,-0.4,-0.7,-0.2,0.4,-0.4,0.4,-0.7,0.0,-0.4,-1.0
242106,32,4,0,2,38,0.8421052631578947,-0.7368421052631579,-0.1,-0.4,-1.0,0.0,0.4,-0.2,0.6,0.2,0.2,-0.4,-0.6
93631,13,2,0,0,15,0.8666666666666667,-0.7333333333333333,0.1,-0.4,-0.2,0.2,0.0,-0.2,0.3,-0.4,0.0,-0.4,-0.6
133416,22,3,0,1,26,0.8461538461538461,-0.7307692307692307,-0.2,-0.4,-0.4,0.4,0.2,-0.2,0.0,0.6,-0.4,-0.4,0.0
26544,31,4,0,2,37,0.8378378378378378,-0.7297297297297297,0.0,-0.4,-0.4,0.2,0.4,-0.4,-0.1,-0.6,-0.2,-0.4,-0.5
202195,9,1,0,1,11,0.8181818181818182,-0.7272727272727273,-0.2,-0.4,-0.6,0.3,0.4,-0.4,0.6,-0.2,-0.4,-0.4,-0.8
176667,8,0,0,3,11,0.7272727272727273,-0.7272727272727273,0.3,-0.4,-0.7,0.2,-0.6,-0.4,0.0,-0.8,0.6,-0.4,-0.9
59267,9,1,0,1,11,0.8181818181818182,-0.7272727272727273,0.3,-0.4,-0.7,0.4,0.6,-0.4,-0.2,0.1,0.0,-0.4,-0.4
192462,9,1,0,1,11,0.8181818181818182,-0.7272727272727273,-0.2,-0.4,-0.6,-0.2,0.2,-0.4,0.6,-0.8,-0.2,-0.4,-1.0
204804,9,1,0,1,11,0.8181818181818182,-0.7272727272727273,0.6,-0.4,-1.0,0.5,0.2,-0.4,0.0,0.0,0.0,-0.4,0.3
120735,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.3,-0.4,-0.6,0.2,0.6,-0.4,0.4,0.0,0.0,-0.4,0.6
171986,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.8,0.1,0.2,-0.4,0.4,0.0,0.4,-0.4,0.0
264627,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.3,-0.4,-0.6,0.0,-0.2,-0.4,0.6,-0.4,-0.8,-0.4,-0.6
277378,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-0.6,0.5,0.0,-0.4,0.2,-0.2,-0.2,-0.4,-0.4
23871,12,2,0,0,14,0.8571428571428571,-0.7142857142857143,-0.3,-0.4,-0.4,0.4,0.4,-0.4,-0.2,0.0,0.2,-0.4,-0.8
66100,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.3,-0.4,-1.0,0.0,0.4,-0.4,0.0,0.2,-0.4,-0.4,-0.8
14049,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-0.8,0.6,0.4,-0.4,0.8,0.2,0.2,-0.4,-0.4
27352,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.3,-0.4,-0.6,0.2,0.2,-0.4,0.5,0.0,-0.4,-0.4,0.0
206249,18,3,0,0,21,0.8571428571428571,-0.7142857142857143,-0.3,-0.4,-0.8,0.4,-0.6,-0.4,0.3,-0.8,0.2,-0.4,0.2
156510,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.4,-0.1,0.4,-0.4,0.1,0.0,-0.4,-0.4,0.4
136313,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-1.0,-0.3,0.0,-0.4,-0.1,-0.4,0.6,-0.4,-0.4
93732,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.5,-0.4,-0.6,0.7,0.2,-0.4,0.1,-0.2,0.8,-0.4,-0.2
138954,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.6,0.3,0.4,-0.4,0.0,-0.2,-0.2,-0.4,-0.8
258690,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.6,-0.4,-0.6,0.5,0.4,-0.4,0.2,-0.6,0.0,-0.4,-1.0
22773,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.4,-0.4,-0.8,-0.1,0.2,-0.4,-0.1,-0.4,-0.2,-0.4,-0.4
136104,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.6,-0.1,0.4,-0.4,-0.1,0.0,-0.4,-0.4,-0.4
245660,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.1,-0.4,-0.6,0.4,0.2,-0.4,0.5,0.0,-0.4,-0.4,-0.8
238246,12,2,0,0,14,0.8571428571428571,-0.7142857142857143,-0.1,-0.4,-0.2,0.1,0.1,-0.2,0.0,-0.6,0.4,-0.4,-0.8
171359,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.3,-0.4,-0.2,0.0,0.4,-0.4,0.0,-0.8,-0.2,-0.4,-1.0
170869,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.4,0.3,0.2,-0.4,0.2,-0.5,0.2,-0.4,-0.8
274881,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.4,0.2,0.2,-0.4,0.4,0.4,0.4,-0.4,0.6
214138,24,4,0,0,28,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-0.6,0.6,-0.8,-0.4,0.0,-1.0,-0.4,-0.4,-1.0
137587,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.3,-0.4,-0.4,0.2,0.4,-0.4,0.3,0.2,0.4,-0.4,-0.2
150587,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.6,-0.4,-0.8,0.1,0.2,-0.4,0.4,-0.2,0.0,-0.4,0.0
30657,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.3,-0.4,-0.8,-0.1,0.2,-0.4,0.4,-0.4,0.2,-0.4,0.2
243142,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.1,-0.4,-0.8,-0.5,0.2,-0.4,0.5,0.0,0.2,-0.4,-0.2
99322,5,0,0,2,7,0.7142857142857143,-0.7142857142857143,-0.2,-0.4,-1.0,0.1,0.2,-0.4,0.0,-0.8,-0.2,-0.4,-1.0
101422,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.3,-0.4,-0.8,-0.2,0.4,-0.4,0.7,-0.2,-0.2,-0.4,-0.4
68768,5,0,0,2,7,0.7142857142857143,-0.7142857142857143,-0.5,-0.4,-0.7,-0.2,0.4,-0.4,0.5,-0.7,0.0,-0.4,-1.0
278188,12,2,0,0,14,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.2,0.2,0.2,-0.4,0.1,0.2,-0.4,-0.4,-0.2
36839,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-0.8,0.3,0.2,-0.2,0.3,-0.2,0.8,-0.4,0.6
183537,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.2,-0.4,1.0,0.1,0.0,-0.4,0.6,-0.3,0.4,-0.4,-0.8
181896,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.3,-0.4,-1.0,-0.1,0.2,-0.4,0.4,-0.4,0.2,-0.4,-0.4
57255,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-0.6,0.0,0.2,-0.4,0.4,0.0,-0.6,-0.4,-1.0
213191,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-0.6,0.3,-0.1,-0.2,0.2,-0.6,0.0,-0.4,0.0
241861,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.2,-0.4,-0.8,-0.1,0.4,-0.4,0.2,0.7,-0.4,-0.4,-0.8
231081,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.3,-0.4,-0.2,0.3,-0.4,-0.4,0.3,-0.2,-0.2,-0.4,-0.4
12194,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-1.0,0.0,0.4,-0.4,0.3,-0.6,-0.6,-0.4,-0.4
110746,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-0.6,0.2,0.4,-0.4,0.4,-0.2,-0.4,-0.4,-0.4
160803,5,0,0,2,7,0.7142857142857143,-0.7142857142857143,0.2,-0.4,-0.3,0.3,0.2,-0.2,0.4,-0.5,0.6,-0.4,-0.8
90322,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.1,-0.4,-0.4,0.0,0.4,-0.2,0.0,0.0,-0.6,-0.4,1.0
55441,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.3,-0.4,-0.4,0.5,0.0,-0.4,0.0,-0.2,-0.8,-0.4,-0.4
120807,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.2,0.3,0.2,-0.4,0.2,-0.2,-0.2,-0.4,-0.4
47118,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,-0.4,-0.4,0.0,0.4,-0.4,-0.4,-0.4,-0.2,-0.4,-0.2
33614,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.5,-0.4,-0.8,0.0,0.4,-0.4,0.6,-0.6,0.8,-0.4,0.6
89307,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,-0.4,-0.6,0.3,0.4,-0.4,0.4,-1.0,0.6,-0.4,-1.0
220597,32,5,0,1,38,0.8421052631578947,-0.7105263157894737,0.1,-0.4,-0.2,0.4,0.4,-0.4,0.3,-0.6,0.4,-0.4,-1.0
122716,20,3,0,1,24,0.8333333333333334,-0.7083333333333334,-0.1,-0.4,-0.8,0.4,0.4,-0.4,0.3,-0.6,0.6,-0.4,0.2
247241,22,3,0,2,27,0.8148148148148148,-0.7037037037037037,0.4,-0.4,-0.5,0.7,0.2,-0.4,0.0,-0.6,0.0,-0.4,-1.0
52853,31,5,0,1,37,0.8378378378378378,-0.7027027027027027,-0.2,-0.4,-0.6,0.0,0.0,-0.4,0.2,-0.8,-0.6,-0.4,-0.6
208897,16,2,0,2,20,0.8,-0.7,0.2,-0.4,-0.2,0.2,0.4,-0.4,0.1,-0.7,0.2,-0.4,-0.8
27462,8,1,0,1,10,0.8,-0.7,-0.1,-0.4,0.4,0.1,0.2,-0.4,-0.2,-0.7,0.4,-0.4,-0.8
137588,17,3,0,0,20,0.85,-0.7,-0.4,-0.4,-0.6,0.5,0.2,-0.4,0.5,-0.6,-0.2,-0.4,-0.6
143837,17,3,0,0,20,0.85,-0.7,0.0,-0.4,-0.8,0.5,0.2,-0.4,0.5,0.0,0.2,-0.4,0.8
165345,17,3,0,0,20,0.85,-0.7,-0.9,-0.4,-0.8,0.4,0.2,-0.4,-0.1,0.0,-0.2,-0.4,-0.2
176902,8,1,0,1,10,0.8,-0.7,0.1,-0.4,-0.6,0.3,0.2,-0.2,0.7,-0.4,0.0,-0.4,-0.4
161662,7,0,0,3,10,0.7,-0.7,-0.6,-0.4,-0.9,0.5,0.4,-0.2,0.3,-0.6,-0.6,-0.4,-0.7
193798,8,1,0,1,10,0.8,-0.7,0.4,-0.4,-0.9,-0.1,0.4,-0.4,0.5,-0.8,0.0,-0.4,-0.6
264947,17,3,0,0,20,0.85,-0.7,-0.4,-0.4,-0.2,0.3,0.2,-0.4,0.1,-0.2,-0.6,-0.4,0.2
226926,8,1,0,1,10,0.8,-0.7,0.0,-0.4,-0.6,0.4,0.2,-0.4,0.2,-0.2,-0.2,-0.4,-0.8
11724,19,3,0,1,23,0.8260869565217391,-0.6956521739130435,-0.3,-0.4,-0.8,0.6,0.4,-0.4,0.5,-0.6,0.4,-0.4,-0.8
274808,19,3,0,1,23,0.8260869565217391,-0.6956521739130435,-0.3,-0.4,-0.6,0.6,0.2,-0.4,0.5,-0.2,0.2,-0.4,0.4
132083,11,2,0,0,13,0.8461538461538461,-0.6923076923076923,0.2,-0.4,-0.6,0.5,0.2,-0.4,0.3,0.0,0.2,-0.4,-0.8
135376,21,3,0,2,26,0.8076923076923077,-0.6923076923076923,0.4,-0.4,-1.0,0.3,-0.4,-0.4,0.4,-1.0,-0.6,-0.4,-1.0
40914,20,2,0,4,26,0.7692307692307693,-0.6923076923076923,-0.5,-0.4,-0.6,0.0,0.4,-0.4,0.4,0.0,-0.2,-0.4,-0.9
147307,10,1,0,2,13,0.7692307692307693,-0.6923076923076923,0.5,-0.4,-0.8,0.5,0.2,-0.2,0.4,-0.6,-0.2,-0.4,-1.0
193778,34,3,0,8,45,0.7555555555555555,-0.6888888888888889,0.3,-0.4,-0.6,-0.2,0.2,-0.2,0.4,-0.6,0.6,-0.4,-0.8
30735,56,10,0,1,67,0.835820895522388,-0.6865671641791045,0.2,-0.4,-0.6,-0.1,0.2,-0.2,-0.1,-0.4,-0.6,-0.4,0.0
117132,17,2,0,3,22,0.7727272727272727,-0.6818181818181818,0.3,-0.4,-0.7,0.1,0.4,-0.4,0.2,-0.4,0.3,-0.4,-1.0
208147,20,3,0,2,25,0.8,-0.68,0.3,-0.4,-0.8,0.1,0.4,-0.4,0.0,-0.4,-0.2,-0.4,-0.8
207148,20,3,0,2,25,0.8,-0.68,0.0,-0.4,-0.6,0.0,0.2,-0.4,0.0,-0.2,0.2,-0.4,-1.0
81682,21,4,0,0,25,0.84,-0.68,-0.1,-0.4,-0.6,0.5,0.2,-0.4,0.2,0.0,-0.6,-0.4,-0.2
172676,33,6,0,1,40,0.825,-0.675,0.1,-0.4,-0.5,0.1,0.2,-0.2,0.2,-1.0,0.3,-0.4,-0.9
71662,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.1,-0.4,0.0,0.3,0.0,-0.2,0.0,-0.2,0.0,-0.4,0.2
247166,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.0,-0.4,-0.4,0.1,0.4,-0.4,0.4,-0.2,-0.4,-0.4,-0.4
70401,4,0,0,2,6,0.6666666666666666,-0.6666666666666666,0.0,-0.4,-0.3,0.3,0.4,-0.4,0.3,-0.2,0.0,-0.4,-0.3
26615,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.1,-0.4,-0.8,0.5,0.0,-0.4,0.0,-0.1,-0.2,-0.4,-0.8
275611,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.6,-0.4,-1.0,0.0,-0.6,-0.2,0.5,-0.2,-0.4,-0.4,0.2
144997,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.0,-0.4,-0.8,0.0,0.4,-0.4,0.6,-0.2,0.0,-0.4,-0.6
198983,4,0,0,2,6,0.6666666666666666,-0.6666666666666666,0.0,-0.4,-0.6,-0.2,0.4,-0.4,-0.6,-0.2,0.6,-0.4,-1.0
136916,7,1,0,1,9,0.7777777777777778,-0.6666666666666666,0.1,-0.4,-0.9,0.5,0.2,-0.4,-0.3,-0.4,-0.4,-0.4,-0.8
193428,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.1,-0.4,-0.6,0.0,0.4,-0.4,-0.5,-0.6,0.0,-0.4,-0.8
96335,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.2,-0.4,-0.8,0.1,0.0,-0.2,-0.2,-0.3,0.2,-0.4,0.4
