,count,Random,MostPop,UserKNN,MF,PMF,BPR,NMF,WMF,PF,NeuMF,VAECF
1031,0.0012590494176896,10,0,1,1,0,0,0,3,0,0,0
2159,0.0012590494176896,14,0,1,0,0,0,0,5,0,0,0
1010,0.0012590494176896,20,0,0,0,0,0,0,1,0,0,0
991,0.0012590494176896,11,0,0,0,0,0,0,4,0,0,0
988,0.0012590494176896,21,0,0,0,0,0,0,0,0,0,0
2172,0.0012590494176896,0,0,0,0,0,0,0,1,0,0,0
4502,0.0012590494176896,20,0,1,0,0,0,0,2,0,0,0
2178,0.0012590494176896,12,0,0,0,0,0,0,1,0,0,0
2184,0.0012590494176896,13,0,0,0,0,0,12,3,0,0,0
921,0.0012590494176896,17,0,3,0,0,0,0,5,0,0,0
5403,0.0012590494176896,14,0,0,0,0,0,0,1,0,0,0
902,0.0012590494176896,0,0,7,0,0,0,0,1,0,0,0
899,0.0012590494176896,12,0,0,5,0,0,0,2,0,0,0
2125,0.0012590494176896,12,0,0,0,0,0,39,2,0,0,0
4484,0.0012590494176896,11,0,0,0,0,0,0,6,0,0,0
4712,0.0012590494176896,17,0,0,1,0,0,34,2,0,0,0
5262,0.0012590494176896,0,0,4,0,0,0,0,10,0,0,0
4721,0.0012590494176896,12,0,0,0,0,0,0,1,0,0,0
1148,0.0012590494176896,8,0,1,0,0,0,0,2,0,0,0
2022,0.0012590494176896,17,0,1,0,0,0,8,2,0,0,0
4284,0.0012590494176896,22,0,0,0,0,0,0,1,0,0,0
2046,0.0012590494176896,16,0,0,0,0,0,0,2,0,0,0
4276,0.0012590494176896,6,0,1,0,0,0,0,5,0,0,0
4274,0.0012590494176896,15,0,0,0,0,0,0,0,0,0,0
1118,0.0012590494176896,15,0,2,1,0,0,14,1,0,0,0
1064,0.0012590494176896,13,0,2,75,0,0,468,5,0,0,0
5261,0.0012590494176896,10,0,0,0,0,0,0,2,0,0,0
1117,0.0012590494176896,11,0,1,0,0,0,14,0,0,0,0
4473,0.0012590494176896,0,0,1,0,0,0,0,1,0,0,0
2096,0.0012590494176896,17,0,0,0,0,0,0,2,0,0,0
1094,0.0012590494176896,11,0,0,0,0,0,0,0,0,0,0
2100,0.0012590494176896,0,0,0,0,0,0,0,0,0,0,0
2101,0.0012590494176896,15,0,0,0,0,0,0,0,0,0,0
4516,0.0012590494176896,14,0,2,0,0,0,0,2,0,0,0
881,0.0012590494176896,12,0,0,0,0,0,0,0,0,0,0
672,0.0012590494176896,0,0,1,3,0,0,64,8,0,0,0
2207,0.0012590494176896,16,0,0,0,0,0,11,2,0,0,0
2295,0.0012590494176896,17,0,3,0,0,0,0,2,0,0,0
2298,0.0012590494176896,18,0,0,0,0,0,0,4,0,0,0
777,0.0012590494176896,11,0,0,0,0,0,0,2,0,0,0
774,0.0012590494176896,0,0,1,0,0,0,1,2,0,0,0
2303,0.0012590494176896,14,0,0,0,0,0,15,2,0,0,0
765,0.0012590494176896,17,0,3,0,0,0,0,4,0,0,0
4207,0.0012590494176896,0,0,0,0,0,0,9,3,0,0,0
4206,0.0012590494176896,0,0,3,0,0,0,0,4,0,0,0
2322,0.0012590494176896,15,0,0,0,0,0,0,1,0,0,0
5431,0.0012590494176896,13,0,0,0,0,0,0,1,0,0,0
2337,0.0012590494176896,14,0,2,1,0,0,9,11,0,0,0
4805,0.0012590494176896,18,0,1,0,0,0,0,5,0,0,0
2353,0.0012590494176896,11,0,1,0,0,0,6,0,0,0,0
4195,0.0012590494176896,12,0,5,0,0,0,0,5,0,0,0
4559,0.0012590494176896,0,0,1,0,0,0,4,2,0,0,0
702,0.0012590494176896,10,0,2,0,0,0,0,9,0,0,0
697,0.0012590494176896,0,0,0,0,0,0,0,0,0,0,0
788,0.0012590494176896,12,0,0,0,0,0,0,2,0,0,0
2290,0.0012590494176896,17,0,0,0,0,0,1,4,0,0,0
791,0.0012590494176896,12,0,2,0,0,0,0,5,0,0,1
4799,0.0012590494176896,0,0,0,0,0,0,3,0,0,0,4
1643,0.0012590494176896,0,0,2,0,0,0,0,5,0,0,0
2218,0.0012590494176896,10,0,0,0,0,0,0,4,0,0,0
4794,0.0012590494176896,20,0,0,0,0,0,0,6,0,0,0
4795,0.0012590494176896,9,0,0,0,0,0,0,3,0,0,0
2237,0.0012590494176896,12,0,1,0,0,0,0,1,0,0,0
4798,0.0012590494176896,14,0,0,0,0,0,4,4,0,0,0
5234,0.0012590494176896,0,0,1,0,0,0,0,1,0,0,0
2250,0.0012590494176896,20,0,0,0,0,0,0,5,0,0,0
2273,0.0012590494176896,0,0,1,0,0,0,1,1,0,0,0
5232,0.0012590494176896,14,0,1,0,0,0,0,4,0,0,0
2255,0.0012590494176896,15,0,0,0,0,0,0,1,0,0,0
2259,0.0012590494176896,14,0,0,0,0,0,0,1,0,0,0
808,0.0012590494176896,14,0,2,0,0,0,0,5,0,0,0
807,0.0012590494176896,14,0,0,0,0,0,0,3,0,0,0
5227,0.0012590494176896,13,0,0,0,0,0,1,1,0,0,0
2272,0.0012590494176896,13,0,1,0,0,0,0,4,0,0,0
1162,0.0012590494176896,14,0,2,0,0,0,0,2,0,0,0
4289,0.0012590494176896,0,0,0,0,0,0,0,1,0,0,0
2010,0.0012590494176896,15,0,5,1,0,0,0,14,0,0,0
1170,0.0012590494176896,0,0,3,1,0,0,0,3,0,0,0
4394,0.0012590494176896,0,0,1,0,0,0,0,7,0,0,0
1770,0.0012590494176896,21,0,0,0,0,0,0,1,0,0,0
1500,0.0012590494176896,10,0,0,0,0,0,0,0,0,0,0
5334,0.0012590494176896,12,0,4,1,0,0,89,9,0,0,5
1788,0.0012590494176896,15,0,0,0,0,0,2,4,0,0,0
1489,0.0012590494176896,13,0,0,0,0,0,3,0,0,0,0
4345,0.0012590494176896,12,0,0,0,0,0,0,3,0,0,0
5336,0.0012590494176896,18,0,2,0,0,0,18,6,0,0,0
4343,0.0012590494176896,8,0,1,0,0,0,0,5,0,0,0
4741,0.0012590494176896,15,0,0,0,0,0,0,3,0,0,0
4405,0.0012590494176896,16,0,2,0,0,0,0,3,0,0,0
1810,0.0012590494176896,0,0,3,0,0,0,0,3,0,0,0
1811,0.0012590494176896,13,0,1,0,0,0,2,2,0,0,0
4406,0.0012590494176896,10,0,0,0,0,0,0,2,0,0,0
1443,0.0012590494176896,13,0,1,0,0,0,0,6,0,0,0
1437,0.0012590494176896,15,0,0,0,0,0,16,1,0,0,0
1827,0.0012590494176896,0,0,0,0,0,0,0,0,0,0,0
1535,0.0012590494176896,7,0,1,2,0,0,42,6,0,0,0
1541,0.0012590494176896,14,0,3,0,0,0,0,3,0,0,0
1759,0.0012590494176896,0,0,3,0,0,0,0,4,0,0,0
1682,0.0012590494176896,5,0,0,517,0,0,149,1,0,0,0
4370,0.0012590494176896,15,0,1,0,0,0,0,1,0,0,0
1656,0.0012590494176896,0,0,0,0,0,0,0,0,0,0,0
1640,0.0012590494176896,18,0,0,0,0,0,0,0,0,0,0
1666,0.0012590494176896,12,0,0,0,0,0,0,3,0,0,0
5316,0.0012590494176896,15,0,0,0,0,0,0,2,0,0,0
4378,0.0012590494176896,12,0,1,0,0,0,0,2,0,0,0
1611,0.0012590494176896,0,0,0,0,0,0,0,0,0,0,0
4753,0.0012590494176896,0,0,0,0,0,0,0,2,0,0,0
4392,0.0012590494176896,13,0,0,0,0,0,0,2,0,0,0
1715,0.0012590494176896,16,0,0,0,0,0,0,0,0,0,0
1557,0.0012590494176896,14,0,3,0,0,0,0,5,0,0,0
1731,0.0012590494176896,20,0,0,0,0,0,6,2,0,0,0
1555,0.0012590494176896,15,0,0,0,0,0,3,2,0,0,0
5327,0.0012590494176896,10,0,0,0,0,0,0,3,0,0,0
4352,0.0012590494176896,16,0,0,0,0,0,0,2,0,0,0
1547,0.0012590494176896,11,0,0,0,0,0,0,2,0,0,0
4407,0.0012590494176896,17,0,1,0,0,0,93,5,0,0,0
1396,0.0012590494176896,0,0,0,0,4,0,4,0,0,0,0
4333,0.0012590494176896,20,0,0,0,0,0,0,5,0,0,1
1198,0.0012590494176896,15,0,1,0,0,0,0,8,0,0,0
1221,0.0012590494176896,18,0,1,0,0,0,0,2,0,0,0
1945,0.0012590494176896,21,0,0,0,0,0,0,0,0,0,0
1952,0.0012590494176896,7,0,0,0,0,0,7,3,0,0,0
1953,0.0012590494176896,14,0,1,0,0,0,0,1,0,0,0
5368,0.0012590494176896,13,0,0,0,0,0,7,4,0,0,0
4725,0.0012590494176896,9,0,0,0,0,0,0,3,0,0,0
4309,0.0012590494176896,0,0,2,1,0,0,1,5,0,0,0
4769,0.0012590494176896,19,0,2,0,0,0,0,6,0,0,0
1238,0.0012590494176896,14,0,0,0,0,0,0,1,0,0,0
1967,0.0012590494176896,17,0,0,0,0,0,1,2,0,0,0
1176,0.0012590494176896,14,0,1,5276,0,0,1137,1,0,0,0
1983,0.0012590494176896,21,0,1,0,0,0,0,0,0,0,0
1985,0.0012590494176896,14,0,4,0,0,0,0,2,0,0,0
2001,0.0012590494176896,10,0,0,10,0,0,92,5,0,0,0
4456,0.0012590494176896,18,0,0,0,0,0,0,3,0,0,0
4778,0.0012590494176896,10,0,0,0,0,0,10,4,0,0,0
1931,0.0012590494176896,9,0,0,0,0,0,0,1,0,0,0
1924,0.0012590494176896,17,0,1,0,0,0,0,4,0,0,0
5344,0.0012590494176896,14,0,1,0,0,0,0,2,0,0,0
4424,0.0012590494176896,9,0,5,0,0,0,0,11,0,0,21
4736,0.0012590494176896,14,0,0,0,0,0,0,2,0,0,0
1387,0.0012590494176896,11,0,0,0,0,0,0,1,0,0,0
1858,0.0012590494176896,16,0,0,0,0,0,0,1,0,0,0
4417,0.0012590494176896,0,0,3,0,0,0,0,6,0,0,0
1370,0.0012590494176896,8,0,0,0,0,0,0,1,0,0,0
1355,0.0012590494176896,18,0,0,0,0,0,0,3,0,0,0
4734,0.0012590494176896,12,0,2,0,0,0,0,8,0,0,0
4427,0.0012590494176896,11,0,0,0,0,0,0,3,0,0,0
1919,0.0012590494176896,12,0,0,0,0,0,11,4,0,0,0
1897,0.0012590494176896,0,0,0,0,0,0,0,0,0,0,0
4429,0.0012590494176896,14,0,1,0,0,0,0,6,0,0,8
5355,0.0012590494176896,11,0,2,0,0,0,0,6,0,0,0
1908,0.0012590494176896,7,0,4,0,0,0,0,5,0,0,0
1915,0.0012590494176896,7,0,0,0,0,0,0,0,0,0,0
1916,0.0012590494176896,12,0,0,0,0,0,3,0,0,0,0
1918,0.0012590494176896,0,0,7,0,0,0,0,6,0,0,0
4192,0.0012590494176896,17,0,1,0,0,0,0,2,0,0,0
4237,0.0012590494176896,14,0,3,0,0,0,1,13,0,0,0
4191,0.0012590494176896,18,0,0,0,0,0,0,0,0,0,0
2427,0.0012590494176896,12,0,0,0,0,0,0,1,0,0,0
2580,0.0012590494176896,0,0,1,0,0,0,1,9,0,0,0
4606,0.0012590494176896,14,0,0,1,0,0,3,4,0,0,0
2562,0.0012590494176896,17,0,3,0,0,0,0,8,0,0,0
4834,0.0012590494176896,17,0,1,0,0,0,0,5,0,0,0
2559,0.0012590494176896,13,0,3,1,0,0,17,3,0,0,0
364,0.0012590494176896,15,0,3,0,0,0,8,5,0,0,0
2549,0.0012590494176896,16,0,2,0,0,0,0,4,0,0,0
2546,0.0012590494176896,7,0,0,0,0,0,0,0,0,0,0
458,0.0012590494176896,19,0,1,0,0,0,0,3,0,0,0
5187,0.0012590494176896,17,0,3,0,0,0,1,6,0,0,0
4145,0.0012590494176896,10,0,0,3,0,0,3,3,0,0,0
464,0.0012590494176896,16,0,2,0,0,0,0,5,0,0,0
468,0.0012590494176896,16,0,0,0,0,0,0,2,0,0,0
4592,0.0012590494176896,11,0,0,0,0,0,0,1,0,0,3
4822,0.0012590494176896,13,0,1,0,0,0,9,1,0,0,0
4686,0.0012590494176896,0,0,0,0,0,0,1,0,0,0,0
521,0.0012590494176896,9,0,1,0,0,0,0,2,0,0,0
2489,0.0012590494176896,13,0,3,4,0,0,1,5,0,0,0
524,0.0012590494176896,0,0,4,0,0,0,0,8,9,0,0
529,0.0012590494176896,16,0,3,0,0,0,0,8,0,0,3
543,0.0012590494176896,5,0,0,0,0,0,0,0,0,0,0
582,0.0012590494176896,0,0,1,0,0,0,6,4,0,0,0
2466,0.0012590494176896,15,0,0,0,0,0,0,3,0,0,0
4167,0.0012590494176896,18,0,3,0,0,0,20,4,0,0,0
5199,0.0012590494176896,10,0,0,0,0,0,0,4,0,0,0
2585,0.0012590494176896,13,0,2,0,0,0,168,2,0,0,4
2586,0.0012590494176896,0,0,0,0,0,0,0,0,0,0,0
4611,0.0012590494176896,14,0,1,0,0,0,0,6,0,0,0
5159,0.0012590494176896,15,0,1,0,0,0,0,1,0,0,0
29,0.0012590494176896,12,0,0,0,0,0,0,6,0,0,0
2770,0.0012590494176896,0,0,3,0,2,0,0,6,0,0,28
2757,0.0012590494176896,11,0,1,0,0,0,0,3,0,0,0
4645,0.0012590494176896,16,0,0,0,0,0,0,4,0,0,0
2739,0.0012590494176896,16,0,4,3,0,0,3,6,0,0,0
5149,0.0012590494176896,15,0,0,0,0,0,5,1,0,0,0
2724,0.0012590494176896,18,0,0,0,0,0,0,1,0,0,0
2715,0.0012590494176896,13,0,0,0,0,0,41,6,0,0,0
4085,0.0012590494176896,0,0,1,1,0,0,11,1,0,0,0
4090,0.0012590494176896,11,0,0,21,0,0,29,2,0,0,0
4091,0.0012590494176896,13,0,1,0,0,0,0,8,0,0,0
179,0.0012590494176896,19,0,0,0,1,0,0,3,0,0,0
4119,0.0012590494176896,10,0,0,0,0,0,0,1,0,0,0
182,0.0012590494176896,18,0,2,0,0,0,0,3,0,0,0
4842,0.0012590494176896,11,0,3,0,0,0,0,7,0,0,0
4625,0.0012590494176896,11,0,0,0,0,0,0,3,0,0,0
5480,0.0012590494176896,23,0,0,0,0,0,0,0,0,0,0
4102,0.0012590494176896,12,0,0,0,0,0,0,0,0,0,0
243,0.0012590494176896,9,0,3,0,0,0,0,7,0,0,0
2638,0.0012590494176896,13,0,0,0,0,0,3,0,0,0,0
253,0.0012590494176896,15,0,1,0,0,0,0,2,0,0,0
4669,0.0012590494176896,16,0,0,0,0,0,0,1,0,0,0
4115,0.0012590494176896,0,0,4,1,0,0,22,2,0,0,0
2598,0.0012590494176896,14,0,0,0,0,0,0,0,0,0,0
611,0.0012590494176896,14,0,0,0,0,0,1,0,0,0,0
4373,0.0012590494176896,15,0,2,0,0,0,0,5,0,0,0
650,0.0012590494176896,14,0,0,0,0,0,0,1,0,0,0
2380,0.0012590494176896,13,0,1,0,0,0,0,4,0,0,0
633,0.0012590494176896,18,0,0,0,0,0,0,0,0,0,0
4570,0.0012590494176896,13,0,0,0,0,0,0,2,0,0,0
2378,0.0012590494176896,21,0,0,0,0,0,20,1,0,0,0
2385,0.0012590494176896,16,0,2,0,0,0,39,3,0,0,0
2388,0.0012590494176896,9,0,0,0,0,0,0,1,0,0,0
4577,0.0012590494176896,11,0,0,0,0,0,0,1,0,0,0
2418,0.0012590494176896,12,0,0,0,0,0,0,1,0,0,0
651,0.0012590494176896,14,0,0,0,1,0,0,0,0,0,0
2424,0.0012590494176896,17,0,0,0,0,0,0,0,0,0,0
5443,0.0012590494176896,14,0,3,0,0,0,0,8,0,0,0
653,0.0012590494176896,15,0,0,0,0,0,0,7,0,0,0
1337,0.0011016682404784,0,0,2,1,0,0,36,2,0,0,0
3873,0.0011016682404784,20,0,0,0,0,0,0,3,0,0,0
1383,0.0011016682404784,0,0,0,0,0,0,0,1,0,0,0
4624,0.0011016682404784,9,0,0,0,0,0,0,4,0,0,0
4937,0.0011016682404784,18,0,1,0,0,0,0,4,0,0,2
3708,0.0011016682404784,14,0,0,0,0,0,0,0,0,0,0
5348,0.0011016682404784,0,0,0,0,0,0,0,4,0,0,0
735,0.0011016682404784,15,0,0,0,0,0,1,2,0,0,0
3770,0.0011016682404784,0,0,5,0,0,0,24,6,0,0,5
5444,0.0011016682404784,0,0,0,0,0,0,0,3,0,0,0
3584,0.0011016682404784,17,0,1,0,0,0,0,2,0,0,0
4555,0.0011016682404784,16,0,2,0,0,0,0,2,0,0,0
1329,0.0011016682404784,17,0,0,0,0,0,0,0,0,0,0
3715,0.0011016682404784,0,0,1,0,0,0,0,5,0,0,0
3717,0.0011016682404784,0,0,3,0,0,0,2,4,0,0,0
1418,0.0011016682404784,15,0,0,0,0,0,22,1,0,0,0
198,0.0011016682404784,23,0,0,0,0,0,0,2,0,0,0
3353,0.0011016682404784,0,0,1,0,0,0,0,1,0,0,0
1428,0.0011016682404784,0,0,4,437,0,0,1663,6,0,0,0
197,0.0011016682404784,20,0,0,0,39,0,0,0,0,0,0
185,0.0011016682404784,12,0,1,0,0,0,0,2,0,0,0
3604,0.0011016682404784,10,0,1,0,0,0,15,1,0,0,0
1447,0.0011016682404784,19,0,1,0,0,0,1,5,0,0,0
4556,0.0011016682404784,0,0,0,0,0,0,0,2,0,0,0
1450,0.0011016682404784,9,0,0,0,0,0,0,1,0,0,0
1333,0.0011016682404784,15,0,0,0,0,0,0,1,0,0,0
750,0.0011016682404784,12,0,0,0,0,0,0,4,0,0,0
4733,0.0011016682404784,7,0,7,0,0,0,0,7,0,0,0
4617,0.0011016682404784,14,0,0,5,0,0,1,2,0,0,0
324,0.0011016682404784,8,0,1,0,0,0,14,4,0,0,0
757,0.0011016682404784,0,0,1,0,0,0,0,4,0,0,0
3777,0.0011016682404784,0,0,1,0,0,0,0,2,0,0,0
3401,0.0011016682404784,16,0,0,0,0,0,12,0,0,0,0
3399,0.0011016682404784,17,0,1,0,0,0,0,1,0,0,0
3776,0.0011016682404784,0,0,5,0,0,0,0,4,0,0,0
4548,0.0011016682404784,11,0,0,0,0,0,0,1,0,0,0
3397,0.0011016682404784,12,0,0,0,0,0,4,2,0,0,0
315,0.0011016682404784,9,0,4,30,0,0,67,4,0,0,0
4671,0.0011016682404784,15,0,0,0,0,0,1,0,0,0,0
1243,0.0011016682404784,11,0,0,2,0,0,14,1,0,0,0
3774,0.0011016682404784,9,0,0,0,0,0,0,1,0,0,0
1246,0.0011016682404784,11,0,0,0,0,0,2,2,0,0,0
3392,0.0011016682404784,0,0,0,0,0,0,0,5,0,0,0
4620,0.0011016682404784,10,0,2,0,0,0,0,9,0,0,0
5430,0.0011016682404784,0,0,1,0,0,0,0,3,0,0,0
5478,0.0011016682404784,12,0,0,0,0,0,0,2,0,0,0
1255,0.0011016682404784,18,0,0,0,0,0,0,0,0,0,0
1256,0.0011016682404784,12,0,1,0,0,0,0,8,0,0,0
3388,0.0011016682404784,11,0,2,0,0,0,0,4,0,0,0
4668,0.0011016682404784,12,0,3,0,0,0,8,6,0,0,0
3387,0.0011016682404784,21,0,1,0,0,0,4,2,0,0,0
4439,0.0011016682404784,0,0,1,1,0,0,15,4,0,0,0
4438,0.0011016682404784,13,0,2,0,0,0,0,4,0,0,0
1273,0.0011016682404784,14,0,0,0,0,0,0,0,0,0,0
4727,0.0011016682404784,17,0,0,0,0,0,0,2,0,0,0
4729,0.0011016682404784,0,0,3,0,0,0,0,13,0,0,9
1300,0.0011016682404784,14,0,0,0,0,0,0,2,0,0,0
3705,0.0011016682404784,0,0,0,0,0,0,0,4,0,0,0
244,0.0011016682404784,12,0,1,0,0,0,0,4,0,0,0
5484,0.0011016682404784,8,0,2,0,0,0,0,4,0,0,0
4529,0.0011016682404784,15,0,0,1,0,0,10,4,0,0,0
4632,0.0011016682404784,8,0,0,0,0,0,0,2,0,0,0
4968,0.0011016682404784,0,0,0,0,0,0,0,0,0,0,0
4663,0.0011016682404784,10,0,1,0,0,0,0,5,0,0,0
4650,0.0011016682404784,0,0,2,0,0,0,0,9,0,0,0
4651,0.0011016682404784,9,0,1,0,0,0,0,8,0,0,0
1567,0.0011016682404784,0,0,0,0,0,0,3,2,0,0,0
1581,0.0011016682404784,16,0,1,0,0,0,1,3,0,0,0
4388,0.0011016682404784,0,0,2,0,0,0,0,6,0,0,0
1595,0.0011016682404784,23,0,0,0,0,0,0,3,0,0,0
5321,0.0011016682404784,15,0,0,0,0,0,3,0,0,0,0
4386,0.0011016682404784,0,0,4,0,0,0,0,8,0,0,0
5036,0.0011016682404784,0,0,3,1,0,0,3,4,0,0,0
3602,0.0011016682404784,13,0,0,0,0,0,0,1,0,0,0
3902,0.0011016682404784,12,0,0,0,0,0,2,2,0,0,0
1605,0.0011016682404784,11,0,0,0,0,0,0,5,0,0,0
4384,0.0011016682404784,10,0,1,0,0,0,0,0,0,0,0
4383,0.0011016682404784,11,0,0,0,0,0,0,2,0,0,0
4652,0.0011016682404784,22,0,0,0,0,0,10,0,0,0,0
3292,0.0011016682404784,0,0,0,0,0,0,0,1,0,0,0
37,0.0011016682404784,13,0,3,0,0,0,0,3,0,0,0
1614,0.0011016682404784,19,0,0,0,0,0,0,0,0,0,0
3598,0.0011016682404784,12,0,0,0,0,0,0,5,0,0,0
22,0.0011016682404784,11,0,1,0,0,0,0,3,0,0,0
1625,0.0011016682404784,9,0,0,0,0,0,0,0,0,0,0
1626,0.0011016682404784,0,0,0,0,0,0,0,3,0,0,0
13,0.0011016682404784,10,0,0,0,0,0,1,1,0,0,0
4653,0.0011016682404784,12,0,0,0,0,0,0,0,0,0,0
4374,0.0011016682404784,0,0,1,0,0,0,0,1,0,0,0
11,0.0011016682404784,0,0,0,0,0,0,0,2,0,0,0
1642,0.0011016682404784,0,0,2,0,0,0,0,2,0,0,0
4658,0.0011016682404784,17,0,0,0,0,0,0,0,0,0,0
5496,0.0011016682404784,9,0,0,0,0,0,0,3,0,0,0
3309,0.0011016682404784,8,0,1,0,0,0,0,1,0,0,0
4647,0.0011016682404784,15,0,0,0,0,0,0,1,0,0,0
3327,0.0011016682404784,15,0,0,0,0,0,72,0,0,0,0
3883,0.0011016682404784,0,0,1,0,0,0,0,7,0,0,0
1471,0.0011016682404784,0,0,1,0,0,0,0,1,0,0,0
4557,0.0011016682404784,0,0,1,0,0,0,1,3,0,0,0
5024,0.0011016682404784,24,0,1,0,0,0,68,4,0,0,0
3338,0.0011016682404784,17,0,0,0,0,0,20,2,0,0,0
3337,0.0011016682404784,7,0,0,0,0,0,0,7,0,0,0
1487,0.0011016682404784,10,0,0,0,0,0,0,5,0,0,0
3589,0.0011016682404784,13,0,0,0,0,0,5,4,0,0,0
128,0.0011016682404784,14,0,2,0,0,0,2,4,0,0,0
119,0.0011016682404784,15,0,0,0,0,0,0,1,0,0,0
3887,0.0011016682404784,5,0,1,0,0,0,0,1,0,0,0
5335,0.0011016682404784,10,0,3,0,0,0,28,9,0,0,4
1493,0.0011016682404784,17,0,0,0,0,0,0,0,0,0,0
3889,0.0011016682404784,14,0,1,0,0,0,0,3,0,0,0
3738,0.0011016682404784,10,0,0,0,0,0,8,3,0,0,0
118,0.0011016682404784,11,0,0,0,0,0,0,1,0,0,0
101,0.0011016682404784,8,0,0,0,0,0,0,0,0,0,0
1501,0.0011016682404784,10,0,0,0,0,0,0,1,0,0,0
1505,0.0011016682404784,0,0,0,0,0,0,0,1,0,0,0
715,0.0011016682404784,10,0,4,0,0,0,0,6,0,0,0
4643,0.0011016682404784,0,0,3,0,0,0,145,2,0,0,0
4965,0.0011016682404784,14,0,4,0,0,0,0,7,0,0,9
3315,0.0011016682404784,0,0,0,0,0,0,0,0,0,0,0
3895,0.0011016682404784,10,0,1,0,0,0,4,2,0,0,0
4744,0.0011016682404784,16,0,1,0,0,0,0,4,0,0,0
4644,0.0011016682404784,14,0,2,0,0,0,0,4,0,0,0
704,0.0011016682404784,12,0,0,0,0,0,0,5,0,0,0
5034,0.0011016682404784,13,0,0,0,0,0,0,1,0,0,0
4403,0.0011016682404784,7,0,2,361,0,0,36,1,0,0,0
1197,0.0011016682404784,0,0,4,0,0,0,0,10,0,0,0
4962,0.0011016682404784,11,0,2,0,0,0,0,8,0,0,0
545,0.0011016682404784,0,0,0,0,0,0,2,1,0,0,0
626,0.0011016682404784,7,0,0,0,0,0,0,2,0,0,0
531,0.0011016682404784,14,0,0,0,0,0,0,4,0,0,0
5422,0.0011016682404784,17,0,0,0,0,0,0,2,0,0,0
917,0.0011016682404784,19,0,0,3,0,0,287,5,0,0,0
4581,0.0011016682404784,12,0,0,0,0,0,0,4,0,0,0
3791,0.0011016682404784,16,0,1,0,0,0,0,4,0,0,0
922,0.0011016682404784,12,0,0,0,0,0,0,4,0,0,0
4990,0.0011016682404784,0,0,2,0,0,0,0,5,0,0,0
5402,0.0011016682404784,17,0,0,0,0,0,0,2,0,0,0
940,0.0011016682404784,16,0,2,0,0,0,0,3,0,0,0
794,0.0011016682404784,18,0,1,0,0,0,0,7,0,0,0
4503,0.0011016682404784,0,0,0,0,0,0,0,0,0,0,0
961,0.0011016682404784,0,0,1,0,0,0,2,3,0,0,0
965,0.0011016682404784,20,0,0,0,0,0,0,0,0,0,0
971,0.0011016682404784,17,0,1,0,0,0,0,1,0,0,0
3555,0.0011016682404784,9,0,0,0,0,0,0,4,0,0,0
3790,0.0011016682404784,15,0,1,0,0,0,0,0,0,0,0
492,0.0011016682404784,19,0,1,0,0,0,0,9,0,0,0
998,0.0011016682404784,0,0,0,0,0,0,0,1,0,0,0
3840,0.0011016682404784,9,0,0,0,0,0,0,0,0,0,0
1004,0.0011016682404784,0,0,0,0,0,0,1,3,0,0,0
1009,0.0011016682404784,18,0,0,0,0,0,0,2,0,0,0
3653,0.0011016682404784,9,0,3,0,0,0,0,9,0,0,0
5392,0.0011016682404784,0,0,2,0,0,0,0,4,0,0,0
4974,0.0011016682404784,15,0,7,0,0,0,0,6,0,0,0
4491,0.0011016682404784,16,0,0,0,0,0,0,0,0,0,0
3620,0.0011016682404784,10,0,2,0,0,0,0,3,0,0,0
4539,0.0011016682404784,14,0,0,0,0,0,0,5,0,0,1
4488,0.0011016682404784,0,0,1,0,0,0,0,12,0,0,0
3836,0.0011016682404784,10,0,1,0,0,0,0,5,0,0,0
5409,0.0011016682404784,14,0,0,0,0,0,0,2,0,0,0
1043,0.0011016682404784,0,0,1,0,0,0,5,1,0,0,0
3513,0.0011016682404784,14,0,0,1,0,0,9,4,0,0,0
3627,0.0011016682404784,18,0,0,23,0,0,45,0,0,0,0
813,0.0011016682404784,7,0,2,0,0,0,256,5,0,0,0
618,0.0011016682404784,13,0,0,0,0,0,4,1,0,0,0
817,0.0011016682404784,11,0,0,0,0,0,76,2,0,0,0
3798,0.0011016682404784,0,0,0,0,0,0,0,1,0,0,0
4956,0.0011016682404784,15,0,1,0,0,0,0,3,0,0,0
823,0.0011016682404784,17,0,0,0,0,0,0,2,0,0,0
4978,0.0011016682404784,19,0,1,2,0,0,2,2,0,0,0
595,0.0011016682404784,0,0,2,0,0,0,0,7,0,0,0
4979,0.0011016682404784,17,0,1,0,0,0,46,3,0,0,0
3536,0.0011016682404784,17,0,0,1,0,0,0,1,0,0,0
3632,0.0011016682404784,9,0,0,0,0,0,0,1,0,0,0
4703,0.0011016682404784,0,0,0,0,0,0,0,0,0,0,0
4527,0.0011016682404784,18,0,0,0,0,0,7,3,0,0,0
846,0.0011016682404784,12,0,0,1,0,0,4,1,0,0,0
855,0.0011016682404784,16,0,3,0,0,0,0,11,0,0,0
594,0.0011016682404784,0,0,1,0,0,0,0,7,0,0,0
4522,0.0011016682404784,0,0,1,0,0,0,0,2,0,0,0
3528,0.0011016682404784,0,0,0,0,0,0,0,2,0,0,0
863,0.0011016682404784,18,0,0,0,0,0,0,2,0,0,0
4532,0.0011016682404784,0,0,0,0,0,0,0,0,0,0,0
3634,0.0011016682404784,0,0,0,0,0,0,1,1,0,0,0
878,0.0011016682404784,15,0,0,0,0,0,0,0,0,0,0
3523,0.0011016682404784,12,0,0,0,0,0,0,2,0,0,0
