,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
114306,1,5,6,0.1666666666666666,0.8,0.8,0.4,0.5,0.7,0.7,0.3,0.4,0.6,0.7,0.4
272810,1,5,6,0.1666666666666666,0.7,0.8,0.2,0.3,0.5,0.7,0.5,0.2,0.3,0.7,0.0
152483,1,5,6,0.1666666666666666,0.8,0.8,0.4,0.6,0.7,0.8,0.5,0.4,0.9,0.7,0.4
106893,2,10,12,0.1666666666666666,0.4,0.8,0.7,0.6,1.0,0.7,0.4,0.2,0.5,0.7,0.2
10241,1,5,6,0.1666666666666666,0.8,0.8,0.3,0.5,0.9,0.7,0.5,0.2,0.9,0.7,0.5
171389,1,5,6,0.1666666666666666,0.7,0.8,0.7,0.5,0.5,0.7,0.5,0.2,0.1,0.7,0.4
209765,1,5,6,0.1666666666666666,0.8,0.8,0.3,0.5,0.7,0.8,0.6,0.5,0.6,0.7,0.9
219597,1,5,6,0.1666666666666666,0.7,0.8,0.5,0.5,0.4,0.7,0.5,0.8,0.9,0.7,0.6
138124,1,5,6,0.1666666666666666,0.6,0.8,0.1,0.4,0.4,0.7,0.5,0.3,0.7,0.7,0.1
16383,1,5,6,0.1666666666666666,0.6,0.8,0.1,0.5,0.6,0.7,0.6,0.1,0.7,0.7,0.1
111634,1,5,6,0.1666666666666666,0.7,0.8,0.2,0.6,0.4,0.7,0.8,0.2,0.8,0.7,0.9
42408,1,5,6,0.1666666666666666,0.5,0.8,0.5,0.5,0.8,0.7,0.7,0.6,0.3,0.7,0.7
227295,1,5,6,0.1666666666666666,0.8,0.8,0.3,0.6,0.3,0.7,0.6,0.0,0.6,0.7,0.1
17507,1,5,6,0.1666666666666666,0.5,0.8,0.3,0.5,0.6,0.7,0.4,0.1,0.7,0.7,0.3
242763,1,5,6,0.1666666666666666,0.7,0.8,0.4,0.5,0.6,0.7,0.8,0.4,0.4,0.7,1.0
21912,1,5,6,0.1666666666666666,0.8,0.8,0.1,0.6,0.7,0.8,0.7,0.1,0.2,0.7,0.1
28543,1,5,6,0.1666666666666666,0.7,0.8,0.3,0.7,0.7,0.8,0.5,0.6,1.0,0.7,0.1
188484,1,5,6,0.1666666666666666,0.4,0.8,0.4,0.4,0.5,0.7,0.6,0.4,0.3,0.7,0.2
28820,1,5,6,0.1666666666666666,0.6,0.8,0.3,0.3,0.8,0.8,0.6,0.2,0.5,0.7,0.8
186762,2,10,12,0.1666666666666666,0.8,0.8,0.5,0.5,0.8,0.8,0.4,0.3,0.5,0.7,0.5
202564,2,10,12,0.1666666666666666,0.9,0.8,0.4,0.7,0.7,0.8,0.6,0.4,0.4,0.7,0.3
83496,2,10,12,0.1666666666666666,0.5,0.8,0.1,0.5,0.6,0.7,0.4,0.0,0.9,0.7,0.2
44925,1,5,6,0.1666666666666666,0.0,0.8,0.3,0.7,0.7,0.7,0.5,0.2,0.6,0.7,0.3
170255,1,5,6,0.1666666666666666,0.6,0.8,0.5,0.5,0.8,0.7,0.5,0.5,0.6,0.7,0.8
40110,1,5,6,0.1666666666666666,0.7,0.8,0.3,0.7,0.6,0.8,0.3,0.3,0.3,0.7,0.9
26664,1,5,6,0.1666666666666666,0.7,0.8,0.2,0.5,0.4,0.8,0.4,0.0,0.0,0.7,0.0
243966,1,5,6,0.1666666666666666,0.8,0.8,0.1,0.4,0.7,0.7,0.7,0.2,0.9,0.7,0.8
17596,1,5,6,0.1666666666666666,0.5,0.8,0.6,0.5,0.9,0.7,0.7,0.0,0.6,0.7,0.2
96019,1,5,6,0.1666666666666666,0.7,0.8,0.2,0.6,0.3,0.7,0.5,0.1,0.6,0.7,0.1
66485,1,5,6,0.1666666666666666,0.7,0.8,0.1,0.8,0.8,0.8,0.8,0.0,0.0,0.7,0.0
223953,2,9,11,0.1818181818181818,0.8,0.8,0.2,0.4,0.5,0.7,0.6,0.0,0.9,0.7,0.8
245157,2,9,11,0.1818181818181818,0.6,0.8,0.1,0.8,0.1,0.7,0.8,0.2,1.0,0.7,0.3
268030,5,21,26,0.1923076923076923,0.8,0.8,0.5,0.5,0.3,0.7,0.4,0.4,0.6,0.7,0.2
87938,7,29,36,0.1944444444444444,0.6,0.8,0.0,0.5,0.6,0.7,0.4,0.0,0.5,0.7,0.0
