,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
37244,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.06,0.09,-0.13,0.23,-0.12,0.07,0.08,-0.13,0.03,0.08,-0.3
170693,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.0,0.09,-0.82,0.24,-0.1,0.07,0.31,-0.91,-0.43,0.08,-0.93
168805,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.14,0.09,-0.25,0.24,0.23,0.07,0.31,0.16,-0.15,0.08,0.04
108827,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.18,0.09,0.13,0.31,0.23,0.07,0.1,-0.13,0.2,0.08,0.09
37790,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.21,0.09,0.1,0.13,0.32,0.07,0.16,0.16,-0.03,0.08,0.33
153342,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.05,0.09,-0.14,0.14,0.01,0.07,0.11,0.17,0.06,0.08,-0.44
272810,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.17,0.09,0.21,0.22,0.06,0.07,0.07,0.25,0.08,0.08,0.41
234647,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.07,0.09,-0.29,0.12,0.09,0.07,0.14,-0.21,-0.43,0.08,0.16
38802,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.01,0.09,-0.41,0.21,0.2,0.07,0.04,-0.13,0.04,0.08,-0.07
40299,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.18,0.09,-0.12,0.3,0.13,0.07,0.16,-0.16,-0.23,0.08,-0.16
105968,7,1,0,1,9,0.7777777777777778,-0.6666666666666666,-0.02,0.09,-0.35,0.26,0.49,0.07,0.2,-0.39,0.16,0.08,-0.94
40914,20,2,0,5,27,0.7407407407407407,-0.6666666666666666,-0.03,0.09,-0.2,0.18,-0.03,0.07,0.16,-0.27,0.04,0.08,-0.52
229742,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.1,0.09,-0.03,0.29,0.22,0.07,0.33,0.18,-0.22,0.08,-0.3
42408,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.12,0.09,-0.37,0.17,0.1,0.07,0.27,-0.17,0.04,0.08,-0.25
160344,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.04,0.09,-0.17,0.27,-0.02,0.07,0.18,0.07,-0.05,0.08,0.17
228477,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.05,0.09,-0.04,0.25,-0.01,0.07,0.21,-0.12,-0.02,0.08,-0.04
161326,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.11,0.09,-0.13,0.2,-0.01,0.07,0.13,-0.23,-0.01,0.08,-0.16
11708,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.01,0.09,-0.18,0.3,0.07,0.07,0.25,-0.05,-0.06,0.08,-0.4
161677,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.09,0.09,-0.22,0.23,0.26,0.07,0.26,0.03,0.01,0.08,0.05
162121,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.02,0.09,-0.27,0.18,0.16,0.07,0.28,-0.1,-0.07,0.08,0.16
164301,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.03,0.09,-0.09,0.24,0.31,0.07,0.28,-0.13,0.3,0.08,-0.13
224236,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.01,0.09,-0.05,0.18,0.05,0.07,0.05,-0.16,0.05,0.08,-0.16
270352,30,6,0,0,36,0.8333333333333334,-0.6666666666666666,0.2,0.09,-0.47,0.22,0.03,0.09,0.3,-0.43,-0.5,0.08,-0.48
49526,4,0,0,2,6,0.6666666666666666,-0.6666666666666666,-0.06,0.09,-0.29,0.2,-0.19,0.07,0.22,-0.3,-0.34,0.08,0.07
50504,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.07,0.09,-0.13,0.22,0.1,0.07,0.15,-0.25,0.11,0.08,-0.34
3840,7,1,0,1,9,0.7777777777777778,-0.6666666666666666,0.07,0.09,-0.2,0.21,0.0,0.07,0.44,-0.19,0.0,0.08,-0.12
96335,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.03,0.09,-0.17,0.21,0.31,0.07,0.19,0.18,0.42,0.08,0.17
52472,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.05,0.09,0.03,0.18,0.23,0.07,0.3,0.06,0.02,0.08,-0.05
96055,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.05,0.09,-0.2,0.21,-0.06,0.07,0.09,-0.11,-0.38,0.08,0.13
220608,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.13,0.09,-0.16,0.2,0.41,0.07,0.28,-0.04,0.27,0.08,-0.08
218286,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.08,0.09,0.03,0.24,0.06,0.07,0.27,-0.06,-0.19,0.08,0.24
27140,7,1,0,1,9,0.7777777777777778,-0.6666666666666666,0.14,0.09,-0.07,0.18,0.15,0.09,0.06,-0.01,0.0,0.08,0.11
193428,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.16,0.09,-0.3,0.23,0.27,0.07,0.3,-0.01,0.09,0.08,-0.37
275611,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.14,0.09,-0.16,0.12,0.12,0.07,0.25,-0.15,-0.16,0.08,0.06
16510,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.04,0.09,-0.27,0.23,-0.02,0.07,0.1,-0.43,-0.24,0.08,-0.88
26615,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.09,0.09,-0.34,0.23,0.28,0.09,0.14,-0.12,-0.32,0.08,-0.13
250832,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.0,0.09,-0.04,0.27,0.0,0.07,0.2,-0.05,-0.17,0.08,0.16
136916,7,1,0,1,9,0.7777777777777778,-0.6666666666666666,0.12,0.09,-0.46,0.18,0.18,0.07,0.26,-0.15,-0.33,0.08,-0.27
23288,10,2,0,0,12,0.8333333333333334,-0.6666666666666666,0.23,0.09,-0.32,0.17,0.25,0.07,0.1,-0.15,0.01,0.08,-0.71
128257,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.02,0.09,-0.36,0.21,0.15,0.07,0.16,-0.38,0.29,0.08,-0.16
19571,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.02,0.09,-0.24,0.3,0.11,0.07,0.35,-0.14,0.07,0.08,-0.1
24934,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.12,0.09,-0.2,0.28,0.16,0.07,0.19,-0.07,0.2,0.08,0.22
247166,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.0,0.09,-0.09,0.28,0.05,0.07,0.26,0.1,0.0,0.08,0.17
130978,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.03,0.09,-0.31,0.29,0.12,0.07,0.1,-0.02,0.14,0.08,-0.1
17177,10,2,0,0,12,0.8333333333333334,-0.6666666666666666,-0.01,0.09,0.05,0.15,0.11,0.07,0.26,0.16,-0.05,0.08,0.12
76151,101,16,0,12,129,0.7829457364341085,-0.6589147286821705,0.07,0.09,-0.34,0.16,-0.12,0.07,0.28,-0.6,-0.16,0.08,-0.79
172676,33,6,0,2,41,0.8048780487804879,-0.6585365853658537,-0.06,0.09,-0.47,0.17,0.04,0.07,0.21,-0.48,-0.11,0.08,-0.89
102702,43,6,0,8,57,0.7543859649122807,-0.6491228070175439,0.11,0.09,-0.06,0.27,0.11,0.07,0.15,-0.6,-0.33,0.08,-0.91
110483,42,9,0,0,51,0.8235294117647058,-0.6470588235294118,0.0,0.09,-0.52,0.18,0.24,0.07,0.32,-0.12,0.43,0.08,-0.32
229334,13,2,0,2,17,0.7647058823529411,-0.6470588235294118,0.1,0.09,-0.32,0.21,0.04,0.07,0.3,-0.46,0.25,0.08,-0.65
125411,11,2,0,1,14,0.7857142857142857,-0.6428571428571429,0.06,0.09,-0.07,0.02,0.07,0.07,0.23,-0.11,0.18,0.08,-0.14
8234,11,2,0,1,14,0.7857142857142857,-0.6428571428571429,-0.09,0.09,-0.16,0.18,0.07,0.07,0.27,0.08,-0.19,0.08,0.11
218221,9,2,0,0,11,0.8181818181818182,-0.6363636363636364,0.1,0.09,-0.28,0.22,0.14,0.07,0.18,-0.58,-0.09,0.08,-0.94
20680,9,2,0,0,11,0.8181818181818182,-0.6363636363636364,0.01,0.09,-0.17,0.24,0.04,0.07,0.19,0.1,0.04,0.08,0.13
177157,9,2,0,0,11,0.8181818181818182,-0.6363636363636364,-0.14,0.09,-0.52,0.23,0.06,0.07,0.2,-0.17,-0.22,0.08,-0.65
2337,9,2,0,0,11,0.8181818181818182,-0.6363636363636364,-0.12,0.09,-0.18,0.19,0.01,0.09,0.24,0.07,0.0,0.08,-0.18
177690,17,3,0,2,22,0.7727272727272727,-0.6363636363636364,0.07,0.09,-0.02,0.03,0.16,0.07,0.25,-0.55,-0.31,0.08,-0.95
225066,9,2,0,0,11,0.8181818181818182,-0.6363636363636364,-0.1,0.09,-0.17,0.2,0.05,0.07,0.05,-0.04,-0.03,0.08,-0.03
41449,9,2,0,0,11,0.8181818181818182,-0.6363636363636364,0.11,0.09,-0.22,0.33,0.02,0.07,0.39,-0.03,-0.01,0.08,-0.16
98723,17,3,0,2,22,0.7727272727272727,-0.6363636363636364,0.14,0.09,-0.43,0.15,0.04,0.07,0.27,-0.26,-0.16,0.08,-0.2
128122,14,2,0,3,19,0.7368421052631579,-0.631578947368421,0.04,0.09,-0.19,0.24,0.17,0.07,0.18,-0.5,0.15,0.08,-0.86
44845,14,2,0,3,19,0.7368421052631579,-0.631578947368421,-0.02,0.09,-0.12,0.23,0.07,0.07,0.29,-0.04,-0.33,0.08,-0.52
46443,22,5,0,0,27,0.8148148148148148,-0.6296296296296297,0.02,0.09,-0.16,0.2,0.03,0.07,0.26,-0.09,-0.3,0.08,-0.01
204457,35,8,0,0,43,0.813953488372093,-0.627906976744186,0.16,0.09,-0.14,0.2,0.01,0.07,0.17,-0.32,0.14,0.08,0.03
8067,40,3,0,16,59,0.6779661016949152,-0.6271186440677966,-0.03,0.09,-0.38,0.22,-0.01,0.09,0.11,-0.24,-0.21,0.08,-0.31
104505,13,3,0,0,16,0.8125,-0.625,0.08,0.09,-0.16,0.28,0.25,0.07,0.22,-0.15,0.06,0.08,0.2
47118,6,1,0,1,8,0.75,-0.625,0.13,0.09,-0.05,0.16,0.33,0.07,0.14,0.15,0.32,0.08,0.55
144516,13,3,0,0,16,0.8125,-0.625,0.03,0.09,-0.26,0.26,-0.02,0.07,0.18,-0.27,-0.22,0.08,-0.28
247664,6,1,0,1,8,0.75,-0.625,0.28,0.09,-0.14,0.16,0.06,0.07,0.21,-0.03,0.16,0.08,-0.2
254405,6,1,0,1,8,0.75,-0.625,0.1,0.09,-0.07,0.29,0.11,0.07,0.14,-0.41,0.0,0.08,-0.16
164480,6,1,0,1,8,0.75,-0.625,-0.03,0.09,0.06,0.27,0.23,0.07,0.1,-0.03,0.01,0.08,-0.13
123203,6,1,0,1,8,0.75,-0.625,0.22,0.09,-0.16,0.14,0.49,0.07,0.17,-0.02,0.22,0.08,-0.26
239423,19,4,0,1,24,0.7916666666666666,-0.625,-0.08,0.09,0.18,0.11,0.13,0.09,0.17,0.04,0.25,0.08,0.45
100594,5,0,0,3,8,0.625,-0.625,-0.04,0.09,-0.04,0.27,0.21,0.07,0.21,-0.07,-0.01,0.08,0.03
57976,13,3,0,0,16,0.8125,-0.625,0.05,0.09,0.02,0.17,-0.06,0.07,0.25,0.24,0.0,0.08,0.36
6662,5,0,0,3,8,0.625,-0.625,0.08,0.09,-0.53,0.13,-0.07,0.07,0.05,-0.57,-0.28,0.08,-0.91
136104,6,1,0,1,8,0.75,-0.625,0.13,0.09,-0.16,0.2,0.03,0.07,0.14,0.0,0.02,0.08,-0.14
67085,6,1,0,1,8,0.75,-0.625,0.06,0.09,-0.15,0.15,0.19,0.07,0.26,-0.03,0.02,0.08,0.51
45557,19,4,0,1,24,0.7916666666666666,-0.625,0.04,0.09,-0.15,0.24,-0.01,0.07,0.21,0.01,-0.17,0.08,0.04
156510,6,1,0,1,8,0.75,-0.625,0.11,0.09,0.11,0.18,0.06,0.07,0.22,-0.06,-0.17,0.08,-0.32
274808,18,3,0,3,24,0.75,-0.625,0.07,0.09,-0.18,0.08,0.09,0.07,0.24,0.07,-0.28,0.08,0.13
202963,6,1,0,1,8,0.75,-0.625,-0.07,0.09,0.01,0.24,0.02,0.07,0.16,0.22,0.26,0.08,0.21
231337,6,1,0,1,8,0.75,-0.625,0.12,0.09,-0.33,0.17,-0.1,0.07,0.05,-0.03,0.0,0.08,-0.23
10560,45,9,0,4,58,0.7758620689655172,-0.6206896551724138,-0.1,0.09,-0.22,0.17,0.25,0.09,0.11,-0.2,-0.53,0.08,-0.12
109491,16,3,0,2,21,0.7619047619047619,-0.6190476190476191,0.05,0.09,-0.61,0.24,0.23,0.07,0.24,-0.72,-0.42,0.08,-0.93
259035,17,4,0,0,21,0.8095238095238095,-0.6190476190476191,-0.06,0.09,-0.19,0.21,0.01,0.07,0.17,-0.01,0.19,0.08,-0.1
173860,17,4,0,0,21,0.8095238095238095,-0.6190476190476191,0.02,0.09,-0.25,0.22,0.19,0.07,0.32,-0.29,0.1,0.08,-0.36
69232,21,5,0,0,26,0.8076923076923077,-0.6153846153846154,-0.02,0.09,-0.14,0.27,0.13,0.07,0.28,-0.56,-0.05,0.08,-0.89
1733,20,4,0,2,26,0.7692307692307693,-0.6153846153846154,-0.1,0.09,-0.24,0.08,0.28,0.07,0.22,-0.43,0.14,0.08,-0.93
126814,21,5,0,0,26,0.8076923076923077,-0.6153846153846154,0.2,0.09,-0.11,0.26,0.2,0.07,0.33,-0.15,-0.07,0.08,0.2
42323,14,3,0,1,18,0.7777777777777778,-0.6111111111111112,-0.09,0.09,0.13,0.21,0.15,0.07,0.08,-0.26,0.32,0.08,-0.22
254377,14,3,0,1,18,0.7777777777777778,-0.6111111111111112,-0.06,0.09,0.12,0.18,0.17,0.07,0.19,-0.05,0.26,0.08,-0.52
208668,14,3,0,1,18,0.7777777777777778,-0.6111111111111112,0.01,0.09,-0.17,0.27,0.0,0.07,0.23,-0.06,-0.06,0.08,0.03
507,18,4,0,1,23,0.782608695652174,-0.6086956521739131,0.07,0.09,0.0,0.22,0.03,0.09,0.3,-0.33,0.27,0.08,-0.51
165183,22,5,0,1,28,0.7857142857142857,-0.6071428571428571,0.06,0.09,-0.22,0.27,0.17,0.07,0.12,-0.18,0.2,0.08,-0.34
123257,26,6,0,1,33,0.7878787878787878,-0.6060606060606061,-0.16,0.09,-0.09,0.23,0.19,0.07,0.17,0.03,-0.51,0.08,0.56
43163,8,2,0,0,10,0.8,-0.6,-0.15,0.09,-0.16,0.14,-0.02,0.07,0.2,-0.23,0.03,0.08,-0.26
123801,4,1,0,0,5,0.8,-0.6,-0.24,0.09,-0.09,0.21,0.08,0.09,0.02,-0.13,-0.01,0.08,-0.26
125808,4,1,0,0,5,0.8,-0.6,0.12,0.09,-0.16,0.3,-0.04,0.07,0.26,0.12,0.13,0.08,-0.09
175794,4,1,0,0,5,0.8,-0.6,0.09,0.09,-0.56,0.2,0.13,0.07,0.05,-0.51,-0.02,0.08,-0.39
107288,4,1,0,0,5,0.8,-0.6,-0.21,0.09,-0.13,0.17,0.35,0.07,0.07,0.02,0.05,0.08,0.05
204470,4,1,0,0,5,0.8,-0.6,-0.02,0.09,-0.13,0.36,0.09,0.07,0.17,-0.05,0.06,0.08,-0.28
233719,4,1,0,0,5,0.8,-0.6,0.01,0.09,-0.16,0.18,0.3,0.07,0.26,0.03,-0.06,0.08,-0.08
91342,23,5,0,2,30,0.7666666666666667,-0.6,0.04,0.09,-0.34,0.17,0.25,0.07,0.25,-0.3,-0.05,0.08,-0.87
218241,10,1,0,4,15,0.6666666666666666,-0.6,-0.09,0.09,-0.23,0.13,0.0,0.07,0.18,-0.33,0.01,0.08,-0.47
233856,8,2,0,0,10,0.8,-0.6,-0.11,0.09,-0.06,0.24,0.14,0.07,0.26,-0.13,-0.18,0.08,-0.16
230400,4,1,0,0,5,0.8,-0.6,0.0,0.09,-0.16,0.15,0.17,0.07,0.14,-0.06,-0.04,0.08,-0.17
127438,4,1,0,0,5,0.8,-0.6,0.1,0.09,-0.53,0.28,0.27,0.07,0.15,-0.61,0.01,0.08,-0.93
102430,4,1,0,0,5,0.8,-0.6,0.05,0.09,-0.14,0.07,0.24,0.07,0.25,-0.2,-0.4,0.08,-0.14
57269,4,1,0,0,5,0.8,-0.6,-0.03,0.09,-0.34,0.24,-0.01,0.07,0.2,-0.35,-0.22,0.08,-0.28
239488,4,1,0,0,5,0.8,-0.6,-0.03,0.09,0.05,0.32,0.22,0.07,0.12,0.24,-0.2,0.08,-0.07
4809,4,1,0,0,5,0.8,-0.6,-0.1,0.09,0.17,0.3,0.18,0.07,0.17,0.27,0.09,0.08,0.47
34840,4,1,0,0,5,0.8,-0.6,0.14,0.09,-0.21,0.22,0.07,0.07,0.24,-0.07,-0.13,0.08,0.25
57267,4,1,0,0,5,0.8,-0.6,-0.01,0.09,-0.26,0.29,-0.02,0.07,0.22,-0.06,0.09,0.08,-0.16
132007,3,0,0,2,5,0.6,-0.6,0.03,0.09,-0.2,0.15,0.24,0.07,0.2,-0.31,0.02,0.08,-0.93
104705,4,1,0,0,5,0.8,-0.6,-0.09,0.09,-0.09,0.2,0.06,0.07,0.24,-0.06,0.44,0.08,-0.05
89391,7,1,0,2,10,0.7,-0.6,-0.01,0.09,-0.43,0.13,0.03,0.07,0.22,-0.06,0.03,0.08,-0.06
127113,4,1,0,0,5,0.8,-0.6,-0.02,0.09,0.17,0.23,0.27,0.07,0.12,-0.22,0.02,0.08,-0.03
106950,8,2,0,0,10,0.8,-0.6,0.09,0.09,-0.02,0.18,0.14,0.07,0.21,0.11,0.19,0.08,-0.81
203918,4,1,0,0,5,0.8,-0.6,-0.08,0.09,-0.13,0.24,0.03,0.07,0.04,0.1,-0.07,0.08,0.15
114200,8,2,0,0,10,0.8,-0.6,0.12,0.09,-0.38,0.29,0.2,0.07,0.23,-0.77,-0.32,0.08,-0.95
67544,4,1,0,0,5,0.8,-0.6,0.04,0.09,-0.16,0.31,0.11,0.07,0.26,-0.37,0.17,0.08,-0.16
45305,4,1,0,0,5,0.8,-0.6,-0.07,0.09,-0.06,0.25,-0.23,0.07,0.1,0.23,0.18,0.08,0.4
136014,4,1,0,0,5,0.8,-0.6,0.15,0.09,-0.06,0.19,0.18,0.07,0.21,0.24,0.08,0.08,0.02
274925,4,1,0,0,5,0.8,-0.6,-0.14,0.09,-0.01,0.19,0.15,0.07,0.16,0.15,0.04,0.08,-0.16
210481,4,1,0,0,5,0.8,-0.6,-0.08,0.09,-0.09,0.26,-0.04,0.07,0.07,-0.17,-0.03,0.08,-0.95
203213,4,1,0,0,5,0.8,-0.6,-0.23,0.09,-0.14,0.25,-0.02,0.07,0.3,-0.37,-0.05,0.08,-0.2
183832,3,0,0,2,5,0.6,-0.6,-0.08,0.09,-0.01,0.22,0.14,0.07,0.15,-0.18,-0.44,0.08,-0.3
173511,4,1,0,0,5,0.8,-0.6,0.25,0.09,-0.18,0.24,0.24,0.07,0.22,-0.2,-0.4,0.08,-0.16
174851,4,1,0,0,5,0.8,-0.6,-0.14,0.09,-0.28,0.23,-0.09,0.07,0.18,-0.29,-0.18,0.08,-0.94
54547,4,1,0,0,5,0.8,-0.6,-0.03,0.09,-0.02,0.25,0.17,0.07,0.27,0.14,-0.31,0.08,0.11
57620,4,1,0,0,5,0.8,-0.6,0.04,0.09,-0.18,0.26,0.36,0.07,0.27,-0.04,0.02,0.08,-0.24
135460,3,0,0,2,5,0.6,-0.6,0.0,0.09,-0.23,0.2,0.08,0.07,0.07,-0.18,-0.01,0.08,-0.36
82391,4,1,0,0,5,0.8,-0.6,-0.04,0.09,0.02,0.16,0.38,0.07,0.26,0.18,0.01,0.08,-0.23
82628,4,1,0,0,5,0.8,-0.6,0.03,0.09,-0.3,0.21,-0.09,0.07,0.19,0.0,0.06,0.08,-0.19
6671,4,1,0,0,5,0.8,-0.6,0.08,0.09,-0.29,0.27,0.05,0.07,0.29,-0.36,-0.27,0.08,-0.89
161903,4,1,0,0,5,0.8,-0.6,-0.1,0.09,-0.47,0.31,0.2,0.07,0.19,-0.24,0.1,0.08,-0.23
183134,4,1,0,0,5,0.8,-0.6,0.1,0.09,-0.43,0.22,-0.02,0.07,0.26,-0.45,-0.06,0.08,-0.89
105101,4,1,0,0,5,0.8,-0.6,0.09,0.09,-0.07,0.29,0.09,0.07,0.18,-0.05,-0.06,0.08,-0.22
204040,4,1,0,0,5,0.8,-0.6,0.05,0.09,-0.34,0.24,0.04,0.07,0.11,-0.49,-0.36,0.08,-0.73
61283,4,1,0,0,5,0.8,-0.6,0.03,0.09,0.04,0.21,0.04,0.07,0.15,-0.07,0.39,0.08,0.43
108158,4,1,0,0,5,0.8,-0.6,0.04,0.09,-0.06,0.24,0.1,0.07,0.18,-0.08,0.03,0.08,-0.25
239070,8,2,0,0,10,0.8,-0.6,0.09,0.09,0.13,0.19,0.04,0.07,0.25,-0.53,-0.08,0.08,-0.35
178322,8,2,0,0,10,0.8,-0.6,-0.14,0.09,-0.39,0.14,0.22,0.07,-0.11,-0.26,-0.15,0.08,-0.35
268262,4,1,0,0,5,0.8,-0.6,0.12,0.09,0.13,0.19,0.1,0.09,0.31,0.05,-0.28,0.08,0.49
151780,4,1,0,0,5,0.8,-0.6,-0.03,0.09,-0.13,0.29,-0.19,0.07,0.23,-0.16,-0.26,0.08,0.2
62716,4,1,0,0,5,0.8,-0.6,-0.01,0.09,0.13,0.21,0.25,0.09,0.32,0.01,0.04,0.08,0.66
157543,4,1,0,0,5,0.8,-0.6,-0.03,0.09,-0.23,0.21,0.2,0.07,0.17,-0.34,-0.04,0.08,-0.45
207291,4,1,0,0,5,0.8,-0.6,0.08,0.09,-0.09,0.15,0.27,0.07,0.18,-0.11,-0.12,0.08,0.27
202324,4,1,0,0,5,0.8,-0.6,0.1,0.09,-0.27,0.28,0.02,0.07,0.16,-0.14,0.35,0.08,-0.08
88170,4,1,0,0,5,0.8,-0.6,-0.09,0.09,0.27,0.18,0.19,0.07,0.12,0.02,-0.11,0.08,-0.01
18096,4,1,0,0,5,0.8,-0.6,0.0,0.09,-0.24,0.24,0.3,0.07,0.31,-0.04,0.07,0.08,0.12
43639,4,1,0,0,5,0.8,-0.6,-0.1,0.09,-0.15,0.25,0.0,0.07,0.17,-0.13,-0.06,0.08,-0.57
208591,4,1,0,0,5,0.8,-0.6,0.11,0.09,-0.11,0.25,0.04,0.07,0.22,-0.47,-0.1,0.08,-0.48
174590,4,1,0,0,5,0.8,-0.6,0.22,0.09,-0.2,0.28,0.37,0.07,0.19,-0.11,-0.06,0.08,-0.22
229055,4,1,0,0,5,0.8,-0.6,-0.08,0.09,-0.19,0.23,0.06,0.07,0.23,-0.14,0.07,0.08,-0.16
92804,4,1,0,0,5,0.8,-0.6,0.13,0.09,-0.04,0.24,0.24,0.07,0.27,-0.1,-0.03,0.08,-0.07
173517,4,1,0,0,5,0.8,-0.6,0.06,0.09,-0.04,0.25,0.17,0.07,0.25,-0.17,0.04,0.08,-0.08
1261,4,1,0,0,5,0.8,-0.6,0.02,0.09,-0.17,0.29,0.02,0.07,0.27,0.01,-0.05,0.08,-0.32
208236,4,1,0,0,5,0.8,-0.6,0.06,0.09,-0.06,0.26,0.02,0.07,0.09,-0.63,-0.35,0.08,-0.9
1409,4,1,0,0,5,0.8,-0.6,0.08,0.09,-0.25,0.28,0.18,0.07,0.29,0.41,-0.01,0.08,-0.57
253386,4,1,0,0,5,0.8,-0.6,0.0,0.09,-0.08,0.24,0.16,0.07,0.16,-0.12,0.24,0.08,-0.12
267644,4,1,0,0,5,0.8,-0.6,0.1,0.09,-0.23,0.3,-0.12,0.07,0.01,0.04,0.13,0.08,-0.07
35270,4,1,0,0,5,0.8,-0.6,-0.07,0.09,-0.13,0.25,0.04,0.07,0.11,-0.06,0.07,0.08,0.17
132981,4,1,0,0,5,0.8,-0.6,-0.04,0.09,-0.09,0.08,0.24,0.07,0.27,0.15,0.05,0.08,-0.22
171055,4,1,0,0,5,0.8,-0.6,0.03,0.09,-0.21,0.14,0.06,0.07,0.19,-0.14,0.19,0.08,-0.34
170866,4,1,0,0,5,0.8,-0.6,0.04,0.09,-0.1,0.23,0.12,0.07,0.1,-0.38,0.2,0.08,-0.2
238735,4,1,0,0,5,0.8,-0.6,-0.01,0.09,0.34,0.3,0.1,0.07,0.12,0.19,0.27,0.08,0.09
160393,4,1,0,0,5,0.8,-0.6,-0.06,0.09,0.25,0.2,0.03,0.07,0.13,0.1,0.13,0.08,0.43
181473,4,1,0,0,5,0.8,-0.6,-0.03,0.09,-0.19,0.23,-0.13,0.07,0.25,-0.06,0.08,0.08,-0.19
210685,16,4,0,0,20,0.8,-0.6,-0.04,0.09,-0.45,0.29,0.4,0.07,0.24,-0.28,-0.09,0.08,-0.44
181076,8,2,0,0,10,0.8,-0.6,0.0,0.09,-0.27,0.01,0.15,0.07,0.37,-0.49,0.34,0.08,-0.25
205608,4,1,0,0,5,0.8,-0.6,0.25,0.09,-0.1,0.21,0.09,0.07,0.11,-0.54,-0.11,0.08,-0.72
151143,4,1,0,0,5,0.8,-0.6,0.05,0.09,-0.2,0.3,0.3,0.07,0.27,0.23,-0.13,0.08,0.01
93141,4,1,0,0,5,0.8,-0.6,0.18,0.09,-0.14,0.18,0.31,0.07,0.14,0.29,-0.06,0.08,0.33
228108,4,1,0,0,5,0.8,-0.6,0.02,0.09,-0.54,0.24,0.07,0.07,0.29,-0.64,0.02,0.08,-0.23
85872,4,1,0,0,5,0.8,-0.6,0.03,0.09,0.14,0.23,0.34,0.07,0.28,0.12,0.06,0.08,0.11
110076,4,1,0,0,5,0.8,-0.6,0.04,0.09,0.26,0.2,0.1,0.07,0.31,-0.03,0.23,0.08,0.16
238400,4,1,0,0,5,0.8,-0.6,-0.1,0.09,-0.13,0.22,0.37,0.07,0.23,-0.33,0.01,0.08,-0.09
41425,4,1,0,0,5,0.8,-0.6,0.31,0.09,0.06,0.26,0.25,0.07,0.3,0.15,0.24,0.08,0.29
63854,23,5,0,2,30,0.7666666666666667,-0.6,-0.01,0.09,-0.25,0.22,0.24,0.07,0.21,-0.2,-0.04,0.08,-0.01
273535,4,1,0,0,5,0.8,-0.6,0.11,0.09,-0.04,0.23,0.34,0.07,0.27,-0.15,-0.06,0.08,-0.1
106388,4,1,0,0,5,0.8,-0.6,0.05,0.09,-0.19,0.2,0.16,0.07,-0.02,-0.07,0.03,0.08,-0.14
127203,8,2,0,0,10,0.8,-0.6,0.1,0.09,-0.48,0.23,0.17,0.07,0.15,-0.42,0.28,0.08,-0.92
40795,4,1,0,0,5,0.8,-0.6,0.06,0.09,0.21,0.21,0.06,0.07,0.17,-0.12,-0.02,0.08,0.53
171967,4,1,0,0,5,0.8,-0.6,0.16,0.09,0.01,0.22,0.24,0.07,0.18,-0.04,-0.24,0.08,0.35
269353,4,1,0,0,5,0.8,-0.6,-0.08,0.09,-0.17,0.28,0.31,0.07,0.13,0.09,0.09,0.08,0.08
