,count,Random,MostPop,UserKNN,MF,PMF,BPR,NMF,WMF,PF,NeuMF,VAECF
5534,0.0012582573136206,0,0,21,39,1,0,535,48,0,0,0
5504,0.0012582573136206,99,0,20,0,0,0,0,30,0,0,0
5896,0.0012582573136206,0,0,32,0,0,0,7,37,40,0,25
323,0.0012582573136206,0,0,31,2,9,0,84,39,56,0,0
2774,0.0012582573136206,97,0,9,1,0,0,44,36,0,0,0
270,0.0012582573136206,125,0,9,0,0,0,0,22,0,0,0
5452,0.0012582573136206,0,0,19,0,0,0,0,30,0,0,0
5451,0.0012582573136206,109,0,23,0,0,0,26,39,0,0,0
5387,0.0012582573136206,96,0,12,430,0,0,735,53,67,0,0
5400,0.0012582573136206,104,0,22,5,0,0,21,44,113,0,0
437,0.0012582573136206,0,0,20,0,0,0,76,52,94,0,0
3067,0.0012582573136206,0,0,18,0,7,0,30,70,45,0,62
5588,0.0012582573136206,98,0,31,0,0,0,2,49,109,0,0
3065,0.0012582573136206,122,0,10,0,0,0,15,21,0,0,0
6556,0.0012582573136206,118,0,8,1,18,0,0,30,0,0,0
5887,0.0012582573136206,0,0,28,0,0,0,0,37,44,0,0
3158,0.0012582573136206,117,0,10,0,0,0,0,16,0,0,0
2674,0.0012582573136206,110,0,34,0,2,0,7,41,0,0,41
5378,0.0012582573136206,108,0,14,1,0,0,2,30,0,0,13
5371,0.0012582573136206,127,0,21,0,0,0,0,53,0,0,5
5595,0.0012582573136206,101,0,11,0,0,0,1,23,0,0,0
5369,0.0012582573136206,103,0,11,0,0,0,4,13,0,0,1
2813,0.0012582573136206,101,0,32,0,0,0,0,53,86,0,0
5402,0.0012582573136206,0,0,35,0,0,0,0,67,0,0,0
427,0.0012582573136206,0,0,16,0,10,0,0,24,32,0,0
2693,0.0012582573136206,114,0,8,0,0,0,0,20,0,0,0
5405,0.0012582573136206,121,0,10,0,0,0,105,25,19,0,0
229,0.0012582573136206,112,0,25,0,0,0,5,53,48,0,0
5944,0.0012582573136206,108,0,46,1,6,0,0,51,22,0,26
5408,0.0012582573136206,99,0,25,1,0,0,7,57,0,0,0
3070,0.0012582573136206,121,0,8,3,10,0,32,16,0,0,0
5416,0.0012582573136206,93,0,10,0,3,0,44,37,0,0,0
5574,0.0012582573136206,109,0,20,1,0,0,13,72,128,0,0
5573,0.0012582573136206,0,0,18,0,0,0,0,45,37,0,0
3167,0.0012582573136206,113,0,62,0,41,0,63,55,139,0,122
251,0.0012582573136206,109,0,18,0,0,0,2,40,132,0,0
261,0.0012582573136206,129,0,30,1,0,0,0,35,31,0,13
2716,0.0012582573136206,125,0,19,0,3,0,46,36,0,0,12
5560,0.0012582573136206,111,0,8,17,0,0,15,15,76,0,0
5436,0.0012582573136206,97,0,22,0,0,0,24,21,0,0,0
2575,0.0012582573136206,101,0,1,0,0,0,0,15,0,0,0
297,0.0012582573136206,103,0,28,0,3,0,0,53,0,0,0
703,0.0012582573136206,99,0,2,0,14,0,3,13,0,0,0
5130,0.0012582573136206,111,0,8,0,0,0,403,30,0,0,0
5736,0.0012582573136206,112,0,33,0,0,0,16,52,0,0,43
2510,0.0012582573136206,103,0,8,0,0,0,0,10,0,0,0
62,0.0012582573136206,0,0,24,0,0,0,0,37,0,0,2
5107,0.0012582573136206,112,0,13,2,0,0,44,26,0,0,0
3363,0.0012582573136206,108,0,11,0,0,0,7,31,0,0,47
5724,0.0012582573136206,113,0,18,37,0,0,63,50,73,0,0
2979,0.0012582573136206,107,0,9,0,0,0,0,29,0,0,8
6522,0.0012582573136206,112,0,19,0,0,0,0,21,0,0,2
3341,0.0012582573136206,110,0,23,38,39,0,2,58,94,0,0
3383,0.0012582573136206,124,0,23,0,0,0,5,48,0,0,52
5171,0.0012582573136206,100,0,49,1,0,0,34,70,0,0,0
751,0.0012582573136206,96,0,16,0,0,0,29,33,10,0,0
2873,0.0012582573136206,106,0,20,0,0,0,100,15,26,0,0
6444,0.0012582573136206,125,0,21,485,0,0,700,37,28,0,0
5794,0.0012582573136206,0,0,28,87,0,0,98,34,0,0,0
623,0.0012582573136206,119,0,7,19,0,0,141,27,75,0,0
753,0.0012582573136206,0,0,10,0,0,0,0,17,53,0,7
682,0.0012582573136206,0,0,54,1,0,0,38,42,157,0,80
6436,0.0012582573136206,117,0,26,0,0,0,0,39,6,0,0
5769,0.0012582573136206,0,0,33,0,0,0,0,54,132,0,0
5186,0.0012582573136206,116,0,1,0,0,0,0,3,0,0,0
3369,0.0012582573136206,96,0,13,0,0,0,0,24,0,0,5
726,0.0012582573136206,0,0,30,729,26,0,1424,46,66,0,4
5754,0.0012582573136206,112,0,18,0,0,0,0,36,85,0,0
2542,0.0012582573136206,106,0,48,0,1,0,2,31,98,0,25
30,0.0012582573136206,117,0,45,0,0,0,0,49,0,0,63
5836,0.0012582573136206,98,0,1,0,0,0,0,11,0,0,0
6024,0.0012582573136206,114,0,10,3,0,0,67,31,12,0,1
656,0.0012582573136206,123,0,25,0,0,0,0,38,1,0,0
6002,0.0012582573136206,114,0,13,0,0,0,0,22,41,0,29
5185,0.0012582573136206,0,0,27,1,3,0,76,46,65,0,0
2503,0.0012582573136206,115,0,16,0,3,0,18,9,0,0,0
3335,0.0012582573136206,102,0,10,0,0,0,0,19,0,0,0
2905,0.0012582573136206,0,0,30,61,14,0,10,36,100,0,0
6837,0.0012582573136206,125,0,33,1,0,0,16,40,66,0,37
3356,0.0012582573136206,120,0,6,0,0,0,0,24,11,0,17
2556,0.0012582573136206,0,0,24,0,0,0,0,26,85,0,0
5220,0.0012582573136206,137,0,23,0,0,0,0,45,38,0,0
752,0.0012582573136206,120,0,25,4,1,0,0,49,0,0,0
6584,0.0012582573136206,0,0,9,24,9,0,219,27,57,0,0
6039,0.0012582573136206,111,0,20,1,0,0,38,54,0,0,0
2517,0.0012582573136206,101,0,7,5,0,0,15,28,0,0,2
702,0.0012582573136206,0,0,15,0,0,0,0,18,76,0,0
3396,0.0012582573136206,108,0,8,0,0,0,58,18,0,0,4
5993,0.0012582573136206,110,0,4,0,0,0,25,11,0,0,33
725,0.0012582573136206,112,0,37,20,13,0,568,35,86,0,63
5814,0.0012582573136206,125,0,6,0,0,0,0,20,36,0,0
582,0.0012582573136206,0,0,36,1,0,0,4,44,150,0,25
5165,0.0012582573136206,114,0,20,0,0,0,0,18,1,0,44
6035,0.0012582573136206,121,0,21,0,2,0,0,20,0,0,0
6834,0.0012582573136206,88,0,21,0,0,0,0,22,23,0,0
5134,0.0012582573136206,102,0,2,0,12,0,0,3,0,0,0
5163,0.0012582573136206,107,0,13,2,0,0,0,28,9,0,0
5991,0.0012582573136206,127,0,17,57,0,0,1033,39,78,0,0
758,0.0012582573136206,113,0,19,0,0,0,0,51,30,0,18
3394,0.0012582573136206,117,0,13,0,0,0,0,15,0,0,0
5780,0.0012582573136206,99,0,14,6,0,0,4,36,19,0,0
6509,0.0012582573136206,99,0,17,1,13,0,2,28,0,0,0
5684,0.0012582573136206,114,0,25,0,0,0,1,38,0,0,39
5099,0.0012582573136206,0,0,23,79,14,0,426,39,111,0,0
5167,0.0012582573136206,0,0,20,2,0,0,89,28,105,0,0
2490,0.0012582573136206,111,0,11,0,0,0,119,21,0,0,13
25,0.0012582573136206,0,0,21,0,0,0,9,27,56,0,0
5824,0.0012582573136206,122,0,7,0,0,0,0,20,0,0,0
5708,0.0012582573136206,106,0,16,0,0,0,2,47,53,0,32
2534,0.0012582573136206,123,0,13,0,0,0,207,24,0,0,0
5226,0.0012582573136206,131,0,15,2,0,0,9,38,104,0,0
2987,0.0012582573136206,122,0,14,0,0,0,2,31,0,0,0
705,0.0012582573136206,107,0,7,0,0,0,15,10,0,0,0
5995,0.0012582573136206,109,0,20,427,0,0,114,48,39,0,0
5566,0.001100975149418,0,0,24,67,0,0,420,34,152,0,4
14,0.001100975149418,0,0,16,7,0,0,0,39,96,0,0
1775,0.001100975149418,0,0,24,21,0,0,202,30,53,0,0
4324,0.001100975149418,115,0,6,0,0,0,0,6,0,0,0
4357,0.001100975149418,0,0,8,0,0,0,0,29,0,0,0
1462,0.001100975149418,93,0,4,0,0,0,0,7,0,0,0
252,0.001100975149418,103,0,9,0,0,0,0,30,0,0,0
6893,0.001100975149418,111,0,28,1,0,0,201,32,58,0,51
1750,0.001100975149418,0,0,46,2,0,0,418,77,32,0,11
5790,0.001100975149418,104,0,20,0,0,0,7,28,34,0,0
5788,0.001100975149418,0,0,40,0,6,0,40,38,104,0,29
1466,0.001100975149418,120,0,31,65,0,0,89,34,0,0,0
4343,0.001100975149418,89,0,9,1,0,0,7,13,24,0,3
1467,0.001100975149418,113,0,13,1,0,0,89,19,0,0,0
12,0.001100975149418,107,0,7,0,0,0,0,18,66,0,0
4340,0.001100975149418,0,0,26,15,0,0,176,29,30,0,0
5576,0.001100975149418,114,0,6,0,0,0,0,9,3,0,0
5889,0.001100975149418,140,0,23,0,0,0,0,8,0,0,36
1771,0.001100975149418,122,0,3,0,1,0,21,38,85,0,0
5891,0.001100975149418,0,0,33,0,0,0,0,60,11,0,79
231,0.001100975149418,88,0,28,4,0,0,5,49,0,0,0
6228,0.001100975149418,87,0,14,1,0,0,178,34,72,0,0
1458,0.001100975149418,115,0,4,1,0,0,2,10,49,0,0
5675,0.001100975149418,125,0,28,0,0,0,51,51,0,0,0
6220,0.001100975149418,101,0,20,0,0,0,43,16,83,0,0
6211,0.001100975149418,0,0,4,0,0,0,1,21,0,0,0
6739,0.001100975149418,0,0,18,0,0,0,16,31,59,0,24
6210,0.001100975149418,102,0,13,0,0,0,2,78,0,0,0
4404,0.001100975149418,117,0,15,0,0,0,75,25,0,0,0
6275,0.001100975149418,126,0,14,59,0,0,75,11,0,0,0
1395,0.001100975149418,0,0,11,0,0,0,23,24,0,0,29
1798,0.001100975149418,0,0,21,0,0,0,0,54,0,0,1
5895,0.001100975149418,0,0,25,0,7,0,0,37,93,0,90
5802,0.001100975149418,0,0,21,0,0,0,0,31,90,0,0
5541,0.001100975149418,112,0,2,0,41,0,0,10,0,0,0
4076,0.001100975149418,130,0,16,3,0,0,25,57,0,0,53
4409,0.001100975149418,111,0,14,0,0,0,0,20,0,0,0
5538,0.001100975149418,114,0,0,0,1,0,1,2,0,0,0
282,0.001100975149418,0,0,10,0,0,0,0,16,0,0,0
5807,0.001100975149418,96,0,14,0,0,0,0,26,28,0,24
5813,0.001100975149418,127,0,28,31,18,0,259,54,125,0,82
1811,0.001100975149418,96,0,4,0,1,0,0,13,0,0,0
4416,0.001100975149418,114,0,12,413,0,0,322,14,32,0,0
4420,0.001100975149418,110,0,27,0,0,0,57,64,81,0,159
1375,0.001100975149418,119,0,13,0,0,0,1,26,0,0,48
1374,0.001100975149418,99,0,20,0,0,0,0,21,0,0,0
4428,0.001100975149418,111,0,3,0,0,0,0,8,0,0,0
283,0.001100975149418,0,0,34,77,0,0,404,98,24,0,0
5816,0.001100975149418,0,0,2,0,4,0,59,7,0,0,0
5793,0.001100975149418,120,0,1,0,59,0,0,3,0,0,0
5546,0.001100975149418,113,0,16,0,0,0,0,16,0,0,0
4363,0.001100975149418,115,0,19,2,0,0,0,43,71,0,23
4397,0.001100975149418,0,0,13,0,5,0,0,25,30,0,1
5791,0.001100975149418,120,0,1,0,45,0,0,1,0,0,0
4369,0.001100975149418,113,0,11,7,0,0,77,19,0,0,0
4370,0.001100975149418,119,0,10,0,8,0,0,17,0,0,7
4373,0.001100975149418,0,0,30,32,16,0,35,52,65,0,117
6733,0.001100975149418,102,0,21,8,0,0,127,33,0,0,0
4105,0.001100975149418,114,0,11,32,1,0,87,17,0,0,0
5557,0.001100975149418,0,0,22,0,0,0,0,26,0,0,0
4380,0.001100975149418,126,0,6,0,22,0,0,11,0,0,0
4103,0.001100975149418,104,0,6,0,0,0,0,14,23,0,0
5554,0.001100975149418,116,0,16,0,0,0,21,32,0,0,0
4384,0.001100975149418,120,0,13,0,0,0,1,8,2,0,0
4385,0.001100975149418,0,0,11,0,3,0,4,21,0,0,0
4101,0.001100975149418,108,0,2,0,0,0,0,16,23,0,0
1786,0.001100975149418,103,0,20,0,0,0,68,29,39,0,0
5551,0.001100975149418,0,0,16,0,0,0,2,28,4,0,0
4096,0.001100975149418,122,0,15,1,1,0,21,37,0,0,1
5549,0.001100975149418,112,0,20,8,0,0,26,30,0,0,5
5792,0.001100975149418,97,0,8,0,0,0,0,20,0,0,0
4092,0.001100975149418,108,0,17,0,0,0,0,40,0,0,72
1426,0.001100975149418,122,0,8,1,0,0,604,15,17,0,0
5548,0.001100975149418,103,0,18,30,0,0,900,29,52,0,3
1420,0.001100975149418,100,0,16,1,0,0,55,30,0,0,0
4091,0.001100975149418,117,0,10,0,0,0,121,26,21,0,0
4387,0.001100975149418,0,0,27,0,0,0,2,72,138,0,0
6695,0.001100975149418,119,0,23,2,38,0,152,39,44,0,43
5783,0.001100975149418,113,0,9,0,0,0,13,24,0,0,0
5723,0.001100975149418,107,0,9,0,0,0,21,10,0,0,0
1608,0.001100975149418,118,0,27,1,0,0,0,63,0,0,81
5639,0.001100975149418,0,0,33,270,17,0,406,81,44,0,0
5636,0.001100975149418,103,0,14,0,0,0,0,30,0,0,115
5635,0.001100975149418,117,0,16,0,5,0,5,25,0,0,34
5877,0.001100975149418,0,0,18,0,0,0,41,34,0,0,0
4162,0.001100975149418,118,0,18,0,0,0,0,31,0,0,0
5878,0.001100975149418,115,0,5,7,0,0,49,26,0,0,3
5712,0.001100975149418,106,0,7,0,0,0,98,22,0,0,5
6248,0.001100975149418,117,0,13,0,0,0,0,11,66,0,0
5721,0.001100975149418,97,0,22,0,0,0,11,12,0,0,0
5629,0.001100975149418,99,0,7,0,0,0,0,20,74,0,0
5628,0.001100975149418,0,0,20,2,0,0,174,29,81,0,0
5589,0.001100975149418,115,0,2,3,0,0,20,18,0,0,0
5626,0.001100975149418,100,0,15,0,0,0,65,25,26,0,0
5625,0.001100975149418,118,0,20,0,0,0,43,24,0,0,0
4430,0.001100975149418,0,0,18,5,0,0,28,27,20,0,0
4246,0.001100975149418,114,0,15,1,0,0,0,18,0,0,0
5727,0.001100975149418,94,0,11,13,0,0,7,27,0,0,0
5728,0.001100975149418,115,0,27,0,0,0,1,44,52,0,0
64,0.001100975149418,127,0,5,0,0,0,9,21,0,0,9
4251,0.001100975149418,121,0,18,33,1,0,405,34,0,0,0
5732,0.001100975149418,118,0,22,9,0,0,2,55,80,0,0
5841,0.001100975149418,0,0,14,0,0,0,0,40,55,0,0
4254,0.001100975149418,96,0,24,7,0,0,18,64,93,0,0
6249,0.001100975149418,107,0,11,0,0,0,0,31,10,0,0
1611,0.001100975149418,98,0,10,0,1,0,0,19,0,0,0
5648,0.001100975149418,108,0,27,0,0,0,1,23,1,0,0
1673,0.001100975149418,125,0,19,3,0,0,79,25,0,0,25
5679,0.001100975149418,108,0,6,0,0,0,142,11,0,0,0
121,0.001100975149418,0,0,9,0,0,0,12,13,0,0,0
1669,0.001100975149418,112,0,5,0,0,0,0,7,0,0,0
122,0.001100975149418,98,0,12,0,0,0,0,14,0,0,0
5859,0.001100975149418,111,0,3,0,3,0,3,13,10,0,0
104,0.001100975149418,121,0,7,0,0,0,1,13,0,0,0
1655,0.001100975149418,121,0,15,1,0,0,11,23,0,0,0
5663,0.001100975149418,102,0,13,0,0,0,14,20,71,0,0
5691,0.001100975149418,0,0,8,0,1,0,0,15,0,0,10
4188,0.001100975149418,115,0,13,0,0,0,0,27,0,0,0
5693,0.001100975149418,113,0,37,0,0,0,626,51,0,0,0
5661,0.001100975149418,116,0,9,0,0,0,0,13,0,0,0
5660,0.001100975149418,105,0,19,0,0,0,18,34,33,0,0
1635,0.001100975149418,0,0,37,15,0,0,284,49,0,0,0
5659,0.001100975149418,105,0,10,0,0,0,628,32,0,0,0
1672,0.001100975149418,0,0,0,0,46,0,0,1,9,0,5
6257,0.001100975149418,0,0,22,4,0,0,38,33,0,0,0
4170,0.001100975149418,0,0,35,0,0,0,13,39,0,0,0
4203,0.001100975149418,0,0,17,0,0,0,0,43,53,0,46
132,0.001100975149418,0,0,36,10,0,0,17,56,0,0,127
5650,0.001100975149418,107,0,11,0,0,0,2,25,0,0,0
4209,0.001100975149418,103,0,7,0,3,0,14,10,0,0,0
6710,0.001100975149418,0,0,13,0,0,0,0,45,0,0,39
5740,0.001100975149418,0,0,11,0,0,0,22,44,0,0,0
6717,0.001100975149418,111,0,34,1,1,0,534,55,0,0,50
4257,0.001100975149418,112,0,6,1,4,0,23,12,0,0,0
203,0.001100975149418,105,0,4,0,27,0,0,2,0,0,0
5606,0.001100975149418,121,0,26,3,19,0,242,37,0,0,11
5605,0.001100975149418,119,0,25,21,0,0,78,40,5,0,0
4293,0.001100975149418,110,0,27,1,0,0,25,34,91,0,27
5603,0.001100975149418,103,0,10,0,0,0,0,21,0,0,0
5770,0.001100975149418,0,0,18,6136,19,0,4200,33,0,0,0
4132,0.001100975149418,102,0,10,26,0,0,15,43,42,0,0
4130,0.001100975149418,0,0,34,3,0,0,0,36,0,0,0
4298,0.001100975149418,98,0,11,1,0,0,0,42,0,0,0
6233,0.001100975149418,95,0,16,0,0,0,0,21,40,0,0
1528,0.001100975149418,117,0,12,0,0,0,3,8,0,0,0
1524,0.001100975149418,91,0,10,0,10,0,0,10,41,0,3
204,0.001100975149418,93,0,16,0,0,0,0,22,0,0,0
4306,0.001100975149418,112,0,12,2,0,0,32,10,0,0,0
1661,0.001100975149418,114,0,5,0,0,0,0,10,0,0,0
209,0.001100975149418,0,0,21,0,0,0,0,59,90,0,0
1513,0.001100975149418,107,0,8,8,0,0,209,9,0,0,0
5778,0.001100975149418,107,0,11,2,0,0,49,25,0,0,0
4125,0.001100975149418,111,0,15,6,0,0,14,21,76,0,0
5779,0.001100975149418,123,0,22,0,0,0,12,30,46,0,0
6229,0.001100975149418,110,0,13,0,0,0,298,21,0,0,0
4121,0.001100975149418,111,0,12,9,0,0,89,14,0,0,0
4319,0.001100975149418,118,0,24,2,7,0,4,42,0,0,0
23,0.001100975149418,0,0,35,0,2,0,12,44,0,0,34
4287,0.001100975149418,117,0,12,0,0,0,0,13,0,0,7
6262,0.001100975149418,0,0,9,10,7,0,62,16,17,0,0
1556,0.001100975149418,124,0,4,0,0,0,0,5,0,0,0
5768,0.001100975149418,95,0,7,0,0,0,3,18,0,0,0
6911,0.001100975149418,101,0,29,0,0,0,0,34,66,0,0
5622,0.001100975149418,117,0,5,18,2,0,76,9,0,0,0
6242,0.001100975149418,107,0,19,0,0,0,49,24,0,0,0
5745,0.001100975149418,129,0,9,465,0,0,266,5,50,0,0
4265,0.001100975149418,98,0,35,0,0,0,820,22,0,0,1
4266,0.001100975149418,108,0,15,0,0,0,0,32,0,0,0
5748,0.001100975149418,111,0,24,0,0,0,1,80,123,0,0
4267,0.001100975149418,0,0,17,12,6,0,363,36,96,0,0
190,0.001100975149418,107,0,14,0,0,0,17,32,0,0,0
4270,0.001100975149418,122,0,12,0,0,0,12,24,0,0,0
5834,0.001100975149418,109,0,19,4,0,0,242,37,0,0,0
5618,0.001100975149418,114,0,10,0,0,0,5,19,0,0,0
5753,0.001100975149418,103,0,24,0,0,0,144,59,87,0,0
6896,0.001100975149418,117,0,15,1,0,0,30,20,0,0,1
6259,0.001100975149418,117,0,11,734,0,0,1901,39,0,0,0
4273,0.001100975149418,124,0,13,0,0,0,0,32,0,0,0
5612,0.001100975149418,115,0,15,314,0,0,311,46,0,0,0
4278,0.001100975149418,112,0,25,0,0,0,494,48,0,0,55
5764,0.001100975149418,103,0,2,0,0,0,0,7,0,0,0
4143,0.001100975149418,117,0,3,0,1,0,11,4,0,0,0
5830,0.001100975149418,103,0,26,11,7,0,43,34,0,0,0
1538,0.001100975149418,126,0,12,4,0,0,1085,19,0,0,17
38,0.001100975149418,123,0,28,0,0,0,8,44,59,0,30
1570,0.001100975149418,114,0,10,1,0,0,18,19,0,0,0
5070,0.001100975149418,128,0,11,0,0,0,0,25,0,0,3
5524,0.001100975149418,105,0,13,1,0,0,44,41,0,0,0
6858,0.001100975149418,121,0,11,0,0,0,0,19,46,0,0
6796,0.001100975149418,101,0,33,0,0,0,10,38,2,0,27
6106,0.001100975149418,115,0,22,21,1,0,249,42,93,0,17
4833,0.001100975149418,0,0,6,0,0,0,1,22,0,0,0
570,0.001100975149418,111,0,10,1,0,0,91,29,0,0,0
4838,0.001100975149418,129,0,25,1,0,0,0,22,0,0,11
5248,0.001100975149418,112,0,4,1,0,0,0,23,0,0,0
5247,0.001100975149418,116,0,7,0,1,0,0,12,0,0,0
4845,0.001100975149418,102,0,19,163,4,0,239,43,0,0,0
4848,0.001100975149418,0,0,28,0,2,0,1,45,35,0,124
4851,0.001100975149418,0,0,25,17,0,0,0,51,34,0,0
4852,0.001100975149418,101,0,6,0,0,0,0,9,0,0,0
584,0.001100975149418,0,0,20,0,57,0,24,24,108,0,17
951,0.001100975149418,117,0,4,0,0,0,0,15,27,0,0
4862,0.001100975149418,0,0,15,1,0,0,0,37,93,0,0
5238,0.001100975149418,97,0,22,0,0,0,25,29,38,0,0
5233,0.001100975149418,111,0,8,0,0,0,5,17,0,0,0
944,0.001100975149418,116,0,7,0,0,0,2,14,0,0,0
5228,0.001100975149418,87,0,14,0,0,0,3,27,0,0,0
5225,0.001100975149418,112,0,2,0,0,0,0,4,0,0,0
638,0.001100975149418,0,0,30,31,0,0,31,40,0,0,0
4875,0.001100975149418,0,0,36,968,0,0,186,38,0,0,0
639,0.001100975149418,109,0,8,0,0,0,0,16,0,0,0
926,0.001100975149418,106,0,16,0,0,0,0,39,0,0,0
4879,0.001100975149418,97,0,9,0,0,0,26,23,82,0,0
4880,0.001100975149418,101,0,19,0,0,0,0,49,0,0,7
5211,0.001100975149418,104,0,26,1,0,0,0,30,0,0,0
4882,0.001100975149418,0,0,14,0,0,0,0,43,0,0,0
921,0.001100975149418,99,0,29,6,0,0,10,56,0,0,0
6089,0.001100975149418,116,0,5,0,0,0,0,10,0,0,0
6795,0.001100975149418,113,0,10,0,0,0,21,26,31,0,0
987,0.001100975149418,105,0,6,20,0,0,1004,22,56,0,0
5256,0.001100975149418,126,0,9,0,8,0,0,20,0,0,0
4770,0.001100975149418,122,0,25,74,0,0,148,35,33,0,2
5292,0.001100975149418,0,0,19,0,0,0,1,17,50,0,0
1051,0.001100975149418,124,0,4,0,1,0,0,17,0,0,0
1043,0.001100975149418,117,0,5,0,2,0,14,15,52,0,0
4744,0.001100975149418,108,0,10,0,0,0,5,26,0,0,0
1039,0.001100975149418,110,0,7,0,0,0,0,14,83,0,0
5288,0.001100975149418,115,0,5,0,0,0,5,12,12,0,0
4755,0.001100975149418,100,0,7,1,0,0,0,9,51,0,0
4759,0.001100975149418,0,0,7,0,0,0,0,43,0,0,56
4761,0.001100975149418,134,0,30,2,0,0,13,46,61,0,0
5978,0.001100975149418,0,0,31,2,26,0,70,24,0,0,90
6789,0.001100975149418,100,0,14,0,0,0,9,32,52,0,0
5979,0.001100975149418,106,0,19,0,0,0,2,13,0,0,19
4769,0.001100975149418,109,0,7,0,0,0,0,8,0,0,0
5980,0.001100975149418,122,0,23,0,0,0,26,17,0,0,19
4815,0.001100975149418,0,0,10,0,1,0,2,49,73,0,0
1017,0.001100975149418,107,0,28,7,0,0,43,33,0,0,0
6119,0.001100975149418,0,0,22,145,0,0,50,61,20,0,23
4779,0.001100975149418,101,0,31,3,4,0,260,55,52,0,0
5269,0.001100975149418,103,0,16,0,7,0,0,47,0,0,0
5268,0.001100975149418,114,0,5,0,0,0,4,17,0,0,0
4792,0.001100975149418,122,0,17,63,0,0,198,43,0,0,0
5265,0.001100975149418,117,0,13,1,0,0,3,9,0,0,0
994,0.001100975149418,102,0,16,0,0,0,38,56,0,0,0
6792,0.001100975149418,92,0,12,1,0,0,112,22,57,0,21
4809,0.001100975149418,107,0,13,0,0,0,41,44,0,0,0
4811,0.001100975149418,0,0,24,0,0,0,0,27,110,0,0
5261,0.001100975149418,119,0,1,0,0,0,0,13,0,0,0
5260,0.001100975149418,124,0,4,0,2,0,2,5,0,0,0
4890,0.001100975149418,107,0,20,0,0,0,14,35,0,0,0
4891,0.001100975149418,0,0,15,8,0,0,140,33,0,0,0
4892,0.001100975149418,127,0,7,1,1,0,11,12,0,0,0
6028,0.001100975149418,115,0,7,0,0,0,0,9,0,0,0
4973,0.001100975149418,110,0,22,300,0,0,258,53,29,0,0
849,0.001100975149418,106,0,22,1,0,0,294,65,61,0,36
4981,0.001100975149418,109,0,6,0,0,0,0,22,0,0,0
4990,0.001100975149418,0,0,33,2,0,0,14,79,0,0,0
6064,0.001100975149418,121,0,14,0,2,0,0,26,96,0,9
5129,0.001100975149418,108,0,9,0,0,0,0,24,0,0,0
5128,0.001100975149418,119,0,10,0,0,0,3,21,0,0,0
734,0.001100975149418,118,0,10,6,0,0,99,36,49,0,0
5116,0.001100975149418,107,0,13,128,3,0,522,36,0,0,0
6838,0.001100975149418,98,0,4,0,6,0,0,6,0,0,0
6819,0.001100975149418,113,0,11,0,0,0,0,14,0,0,0
5013,0.001100975149418,109,0,20,0,0,0,1,46,38,0,0
5113,0.001100975149418,122,0,17,0,1,0,0,16,0,0,0
815,0.001100975149418,96,0,17,1,0,0,14,31,42,0,0
854,0.001100975149418,101,0,8,0,0,0,0,29,0,0,0
6032,0.001100975149418,91,0,9,0,0,0,0,23,0,0,0
808,0.001100975149418,93,0,4,0,0,0,0,3,0,0,0
5030,0.001100975149418,113,0,13,16,0,0,8,35,82,0,0
5033,0.001100975149418,111,0,29,0,0,0,547,44,101,0,0
5038,0.001100975149418,108,0,26,0,0,0,11,40,44,0,3
5040,0.001100975149418,109,0,7,0,1,0,2,15,0,0,2
5043,0.001100975149418,113,0,4,2,0,0,71,11,0,0,0
6034,0.001100975149418,0,0,20,1,0,0,2,58,105,0,0
6825,0.001100975149418,0,0,31,219,0,0,1000,52,70,0,0
5051,0.001100975149418,104,0,1,0,0,0,0,20,0,0,0
793,0.001100975149418,104,0,6,6,0,0,510,27,0,0,0
760,0.001100975149418,0,0,22,0,0,0,2,37,23,0,0
771,0.001100975149418,111,0,21,0,0,0,0,25,75,0,0
5139,0.001100975149418,124,0,16,496,0,0,300,32,55,0,0
5154,0.001100975149418,92,0,7,1,0,0,171,10,0,0,0
5206,0.001100975149418,117,0,26,0,0,0,92,29,0,0,0
878,0.001100975149418,116,0,34,5,0,0,1043,39,51,0,0
917,0.001100975149418,92,0,16,0,0,0,60,27,75,0,0
6087,0.001100975149418,120,0,9,0,0,0,0,13,0,0,6
4905,0.001100975149418,0,0,6,0,0,0,0,14,0,0,0
908,0.001100975149418,115,0,15,1,0,0,0,26,0,0,0
663,0.001100975149418,101,0,8,26,0,0,325,15,92,0,4
5199,0.001100975149418,0,0,23,27,0,0,368,26,0,0,7
671,0.001100975149418,117,0,8,0,1,0,56,27,0,0,0
5190,0.001100975149418,118,0,1,0,0,0,0,15,0,0,0
4922,0.001100975149418,0,0,20,22,9,0,236,58,0,0,0
4060,0.001100975149418,112,0,13,0,2,0,9,13,0,0,0
6079,0.001100975149418,109,0,13,0,0,0,0,42,70,0,0
6078,0.001100975149418,0,0,20,0,0,0,2,46,0,0,0
885,0.001100975149418,104,0,12,0,1,0,0,24,0,0,0
5187,0.001100975149418,115,0,4,0,0,0,0,18,0,0,0
5155,0.001100975149418,117,0,2,0,1,0,0,6,0,0,0
6809,0.001100975149418,103,0,6,1,0,0,209,17,0,0,0
873,0.001100975149418,114,0,21,5,0,0,136,32,56,0,0
5182,0.001100975149418,0,0,16,0,0,0,0,38,76,0,0
6008,0.001100975149418,109,0,13,0,0,0,8,31,0,0,0
4953,0.001100975149418,124,0,7,0,0,0,0,3,0,0,0
5172,0.001100975149418,98,0,8,0,0,0,7,15,0,0,1
