,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
123676,3,2,5,0.6,0.7,0.8,0.4,0.5,0.8,0.8,0.6,0.3,0.4,0.7,0.6
208788,3,2,5,0.6,0.9,0.8,0.5,0.5,0.8,0.8,0.7,0.6,0.8,0.7,0.8
245203,3,2,5,0.6,0.7,0.8,0.8,0.4,0.5,0.7,0.5,0.8,0.9,0.7,0.9
35922,3,2,5,0.6,1.0,0.8,0.6,0.7,0.8,0.7,0.6,0.7,0.5,0.7,1.0
203392,3,2,5,0.6,0.7,0.8,0.9,0.5,1.0,0.8,0.5,0.6,0.3,0.7,1.0
203280,6,4,10,0.6,0.6,0.8,1.0,0.6,0.3,0.7,0.6,0.9,1.0,0.7,0.7
208251,6,4,10,0.6,0.7,0.8,0.6,0.7,0.7,0.7,0.5,0.8,0.6,0.7,0.7
122901,3,2,5,0.6,0.6,0.8,0.8,0.4,0.4,0.7,0.7,0.7,1.0,0.7,0.9
265607,6,4,10,0.6,0.5,0.8,0.6,0.5,0.7,0.7,0.9,0.6,0.6,0.7,0.4
181948,3,2,5,0.6,0.7,0.8,0.8,0.6,0.4,0.7,0.7,0.8,0.9,0.7,1.0
142398,3,2,5,0.6,0.6,0.8,0.4,0.6,0.8,0.7,0.6,0.6,0.9,0.7,1.0
80075,3,2,5,0.6,0.6,0.8,0.8,0.5,0.2,0.7,0.4,0.8,0.3,0.7,0.8
239609,3,2,5,0.6,0.7,0.8,0.1,0.6,0.5,0.7,0.3,0.7,0.2,0.7,0.5
164027,6,4,10,0.6,0.6,0.8,0.7,0.6,0.6,0.8,0.5,0.8,0.8,0.7,0.9
105874,3,2,5,0.6,0.9,0.8,0.7,0.5,0.7,0.8,0.4,0.7,0.8,0.7,0.9
208376,3,2,5,0.6,0.6,0.8,0.8,0.5,0.3,0.7,0.6,0.7,0.5,0.7,1.0
